sigx1,sigx2,sigh1,sigh2,success_rate
2.84,2.84,4.0,8.0,0.803
2.64,2.64,3.8,7.6,0.787
0.0,0.0,3.32,6.64,0.109
1.8,1.8,3.96,7.92,0.7
1.88,1.88,3.2,6.4,0.747
3.88,3.88,3.08,6.16,0.847
3.24,3.24,3.44,6.88,0.822
0.88,0.88,3.16,6.32,0.573
0.76,0.76,3.92,7.84,0.439
1.6,1.6,3.76,7.52,0.659
3.0,3.0,3.24,6.48,0.808
2.2,2.2,3.4,6.8,0.757
3.72,3.72,3.84,7.68,0.83
2.44,2.44,3.6,7.2,0.761
1.4,1.4,3.56,7.12,0.666
3.52,3.52,3.64,7.28,0.819
0.28,0.28,3.52,7.04,0.261
0.56,0.56,3.72,7.44,0.39
1.16,1.16,3.36,6.72,0.619
2.68,2.68,3.8,7.6,0.762
2.8,2.8,3.04,6.08,0.818
2.88,2.88,4.0,8.0,0.779
0.04,0.04,3.32,6.64,0.114
1.84,1.84,3.96,7.92,0.687
3.28,3.28,3.44,6.88,0.824
1.92,1.92,3.2,6.4,0.731
3.92,3.92,3.08,6.16,0.832
3.04,3.04,3.24,6.48,0.821
1.64,1.64,3.76,7.52,0.721
0.92,0.92,3.16,6.32,0.586
0.8,0.8,3.92,7.84,0.463
2.24,2.24,3.4,6.8,0.783
3.76,3.76,3.84,7.68,0.834
2.48,2.48,3.6,7.2,0.777
1.44,1.44,3.56,7.12,0.693
3.56,3.56,3.64,7.28,0.81
0.32,0.32,3.52,7.04,0.283
1.2,1.2,3.36,6.72,0.604
0.6,0.6,3.72,7.44,0.416
2.72,2.72,3.8,7.6,0.782
2.84,2.84,3.04,6.08,0.781
2.92,2.92,4.0,8.0,0.782
0.08,0.08,3.32,6.64,0.146
1.96,1.96,3.2,6.4,0.776
1.88,1.88,3.96,7.92,0.719
3.32,3.32,3.44,6.88,0.813
0.96,0.96,3.16,6.32,0.596
3.96,3.96,3.08,6.16,0.843
3.08,3.08,3.24,6.48,0.796
1.68,1.68,3.76,7.52,0.711
0.84,0.84,3.92,7.84,0.518
2.52,2.52,3.6,7.2,0.755
2.28,2.28,3.4,6.8,0.789
3.8,3.8,3.84,7.68,0.819
1.48,1.48,3.56,7.12,0.669
3.6,3.6,3.64,7.28,0.834
0.36,0.36,3.52,7.04,0.306
1.24,1.24,3.36,6.72,0.69
2.76,2.76,3.8,7.6,0.757
2.88,2.88,3.04,6.08,0.837
2.0,2.0,3.2,6.4,0.753
0.64,0.64,3.72,7.44,0.409
1.92,1.92,3.96,7.92,0.713
0.12,0.12,3.32,6.64,0.169
2.96,2.96,4.0,8.0,0.772
1.0,1.0,3.16,6.32,0.622
4.0,4.0,3.08,6.16,0.842
3.36,3.36,3.44,6.88,0.827
3.12,3.12,3.24,6.48,0.804
0.88,0.88,3.92,7.84,0.509
1.72,1.72,3.76,7.52,0.706
2.56,2.56,3.6,7.2,0.774
3.84,3.84,3.84,7.68,0.819
2.32,2.32,3.4,6.8,0.779
1.52,1.52,3.56,7.12,0.681
0.4,0.4,3.52,7.04,0.312
1.28,1.28,3.36,6.72,0.678
3.64,3.64,3.64,7.28,0.844
2.04,2.04,3.2,6.4,0.771
2.8,2.8,3.8,7.6,0.788
2.92,2.92,3.04,6.08,0.816
1.96,1.96,3.96,7.92,0.711
0.68,0.68,3.72,7.44,0.465
0.16,0.16,3.32,6.64,0.208
1.04,1.04,3.16,6.32,0.632
3.0,3.0,4.0,8.0,0.766
0.0,0.0,3.12,6.24,0.088
3.4,3.4,3.44,6.88,0.819
0.92,0.92,3.92,7.84,0.541
3.16,3.16,3.24,6.48,0.804
1.76,1.76,3.76,7.52,0.707
2.6,2.6,3.6,7.2,0.784
3.88,3.88,3.84,7.68,0.816
2.36,2.36,3.4,6.8,0.777
1.56,1.56,3.56,7.12,0.728
0.44,0.44,3.52,7.04,0.347
1.32,1.32,3.36,6.72,0.637
2.08,2.08,3.2,6.4,0.778
2.84,2.84,3.8,7.6,0.794
2.96,2.96,3.04,6.08,0.812
3.68,3.68,3.64,7.28,0.805
2.0,2.0,3.96,7.92,0.743
0.72,0.72,3.72,7.44,0.483
0.2,0.2,3.32,6.64,0.233
3.04,3.04,4.0,8.0,0.817
1.08,1.08,3.16,6.32,0.642
0.96,0.96,3.92,7.84,0.519
3.44,3.44,3.44,6.88,0.823
0.04,0.04,3.12,6.24,0.116
3.2,3.2,3.24,6.48,0.815
1.8,1.8,3.76,7.52,0.725
2.64,2.64,3.6,7.2,0.774
2.4,2.4,3.4,6.8,0.783
0.48,0.48,3.52,7.04,0.374
3.92,3.92,3.84,7.68,0.836
1.6,1.6,3.56,7.12,0.693
2.12,2.12,3.2,6.4,0.799
1.36,1.36,3.36,6.72,0.691
3.72,3.72,3.64,7.28,0.806
3.0,3.0,3.04,6.08,0.81
2.04,2.04,3.96,7.92,0.758
2.88,2.88,3.8,7.6,0.806
0.76,0.76,3.72,7.44,0.533
0.24,0.24,3.32,6.64,0.222
0.08,0.08,3.12,6.24,0.149
1.0,1.0,3.92,7.84,0.553
1.12,1.12,3.16,6.32,0.658
3.08,3.08,4.0,8.0,0.804
3.48,3.48,3.44,6.88,0.841
3.24,3.24,3.24,6.48,0.828
2.68,2.68,3.6,7.2,0.799
1.84,1.84,3.76,7.52,0.706
2.44,2.44,3.4,6.8,0.788
3.96,3.96,3.84,7.68,0.814
0.52,0.52,3.52,7.04,0.387
1.64,1.64,3.56,7.12,0.725
2.16,2.16,3.2,6.4,0.783
2.08,2.08,3.96,7.92,0.746
3.04,3.04,3.04,6.08,0.818
1.4,1.4,3.36,6.72,0.685
3.76,3.76,3.64,7.28,0.802
0.12,0.12,3.12,6.24,0.164
2.92,2.92,3.8,7.6,0.801
0.28,0.28,3.32,6.64,0.27
0.8,0.8,3.72,7.44,0.471
1.16,1.16,3.16,6.32,0.685
3.52,3.52,3.44,6.88,0.816
1.04,1.04,3.92,7.84,0.556
3.12,3.12,4.0,8.0,0.807
3.28,3.28,3.24,6.48,0.821
2.72,2.72,3.6,7.2,0.758
1.88,1.88,3.76,7.52,0.716
2.48,2.48,3.4,6.8,0.773
0.56,0.56,3.52,7.04,0.426
4.0,4.0,3.84,7.68,0.827
2.12,2.12,3.96,7.92,0.75
2.2,2.2,3.2,6.4,0.779
1.68,1.68,3.56,7.12,0.699
3.08,3.08,3.04,6.08,0.815
2.96,2.96,3.8,7.6,0.784
3.8,3.8,3.64,7.28,0.826
0.16,0.16,3.12,6.24,0.197
1.44,1.44,3.36,6.72,0.677
0.32,0.32,3.32,6.64,0.314
0.84,0.84,3.72,7.44,0.511
1.2,1.2,3.16,6.32,0.657
3.56,3.56,3.44,6.88,0.824
1.08,1.08,3.92,7.84,0.554
3.32,3.32,3.24,6.48,0.818
3.16,3.16,4.0,8.0,0.818
2.76,2.76,3.6,7.2,0.811
1.92,1.92,3.76,7.52,0.738
2.52,2.52,3.4,6.8,0.807
2.16,2.16,3.96,7.92,0.721
0.6,0.6,3.52,7.04,0.444
0.0,0.0,3.88,7.76,0.121
2.24,2.24,3.2,6.4,0.777
3.0,3.0,3.8,7.6,0.824
1.72,1.72,3.56,7.12,0.741
0.36,0.36,3.32,6.64,0.291
3.84,3.84,3.64,7.28,0.836
0.2,0.2,3.12,6.24,0.222
3.12,3.12,3.04,6.08,0.827
1.24,1.24,3.16,6.32,0.653
0.88,0.88,3.72,7.44,0.538
1.48,1.48,3.36,6.72,0.694
3.6,3.6,3.44,6.88,0.823
3.36,3.36,3.24,6.48,0.826
1.12,1.12,3.92,7.84,0.573
2.8,2.8,3.6,7.2,0.779
3.2,3.2,4.0,8.0,0.789
2.56,2.56,3.4,6.8,0.796
1.96,1.96,3.76,7.52,0.747
3.04,3.04,3.8,7.6,0.794
0.64,0.64,3.52,7.04,0.455
2.2,2.2,3.96,7.92,0.75
2.28,2.28,3.2,6.4,0.785
1.76,1.76,3.56,7.12,0.715
0.04,0.04,3.88,7.76,0.135
3.16,3.16,3.04,6.08,0.823
3.88,3.88,3.64,7.28,0.808
0.24,0.24,3.12,6.24,0.251
1.28,1.28,3.16,6.32,0.664
0.4,0.4,3.32,6.64,0.358
0.92,0.92,3.72,7.44,0.554
3.64,3.64,3.44,6.88,0.828
1.52,1.52,3.36,6.72,0.702
3.4,3.4,3.24,6.48,0.822
1.16,1.16,3.92,7.84,0.604
3.24,3.24,4.0,8.0,0.822
2.84,2.84,3.6,7.2,0.813
2.6,2.6,3.4,6.8,0.774
2.0,2.0,3.76,7.52,0.712
3.08,3.08,3.8,7.6,0.803
0.68,0.68,3.52,7.04,0.48
2.32,2.32,3.2,6.4,0.76
0.28,0.28,3.12,6.24,0.276
2.24,2.24,3.96,7.92,0.751
3.92,3.92,3.64,7.28,0.815
1.8,1.8,3.56,7.12,0.71
0.08,0.08,3.88,7.76,0.122
3.2,3.2,3.04,6.08,0.812
1.32,1.32,3.16,6.32,0.699
0.44,0.44,3.32,6.64,0.354
0.96,0.96,3.72,7.44,0.565
1.56,1.56,3.36,6.72,0.72
3.68,3.68,3.44,6.88,0.825
3.44,3.44,3.24,6.48,0.819
3.28,3.28,4.0,8.0,0.777
1.2,1.2,3.92,7.84,0.59
2.88,2.88,3.6,7.2,0.8
2.04,2.04,3.76,7.52,0.744
2.64,2.64,3.4,6.8,0.788
3.12,3.12,3.8,7.6,0.787
0.72,0.72,3.52,7.04,0.501
1.84,1.84,3.56,7.12,0.733
2.28,2.28,3.96,7.92,0.754
2.36,2.36,3.2,6.4,0.78
3.96,3.96,3.64,7.28,0.826
0.32,0.32,3.12,6.24,0.283
1.0,1.0,3.72,7.44,0.555
0.12,0.12,3.88,7.76,0.174
3.24,3.24,3.04,6.08,0.853
1.36,1.36,3.16,6.32,0.642
0.48,0.48,3.32,6.64,0.38
1.6,1.6,3.36,6.72,0.738
3.72,3.72,3.44,6.88,0.81
1.24,1.24,3.92,7.84,0.613
3.48,3.48,3.24,6.48,0.832
3.32,3.32,4.0,8.0,0.81
2.92,2.92,3.6,7.2,0.804
2.68,2.68,3.4,6.8,0.792
3.16,3.16,3.8,7.6,0.806
2.08,2.08,3.76,7.52,0.748
0.76,0.76,3.52,7.04,0.523
0.36,0.36,3.12,6.24,0.332
2.4,2.4,3.2,6.4,0.775
2.32,2.32,3.96,7.92,0.754
4.0,4.0,3.64,7.28,0.829
1.88,1.88,3.56,7.12,0.738
0.16,0.16,3.88,7.76,0.17
1.04,1.04,3.72,7.44,0.557
3.28,3.28,3.04,6.08,0.824
1.4,1.4,3.16,6.32,0.689
0.52,0.52,3.32,6.64,0.402
1.64,1.64,3.36,6.72,0.706
1.28,1.28,3.92,7.84,0.63
3.76,3.76,3.44,6.88,0.821
3.36,3.36,4.0,8.0,0.798
3.52,3.52,3.24,6.48,0.838
2.96,2.96,3.6,7.2,0.788
2.72,2.72,3.4,6.8,0.793
2.12,2.12,3.76,7.52,0.745
3.2,3.2,3.8,7.6,0.806
0.0,0.0,3.68,7.36,0.094
0.8,0.8,3.52,7.04,0.526
2.44,2.44,3.2,6.4,0.77
0.4,0.4,3.12,6.24,0.369
2.36,2.36,3.96,7.92,0.774
0.2,0.2,3.88,7.76,0.219
1.92,1.92,3.56,7.12,0.749
1.08,1.08,3.72,7.44,0.602
3.32,3.32,3.04,6.08,0.832
0.56,0.56,3.32,6.64,0.43
1.44,1.44,3.16,6.32,0.719
1.68,1.68,3.36,6.72,0.719
1.32,1.32,3.92,7.84,0.617
3.8,3.8,3.44,6.88,0.824
3.4,3.4,4.0,8.0,0.828
3.56,3.56,3.24,6.48,0.809
3.0,3.0,3.6,7.2,0.788
2.76,2.76,3.4,6.8,0.819
2.16,2.16,3.76,7.52,0.746
3.24,3.24,3.8,7.6,0.787
0.04,0.04,3.68,7.36,0.139
0.84,0.84,3.52,7.04,0.54
2.48,2.48,3.2,6.4,0.798
0.24,0.24,3.88,7.76,0.225
1.96,1.96,3.56,7.12,0.73
2.4,2.4,3.96,7.92,0.759
0.44,0.44,3.12,6.24,0.364
1.48,1.48,3.16,6.32,0.736
1.12,1.12,3.72,7.44,0.591
0.6,0.6,3.32,6.64,0.438
3.36,3.36,3.04,6.08,0.846
1.72,1.72,3.36,6.72,0.742
3.84,3.84,3.44,6.88,0.842
1.36,1.36,3.92,7.84,0.631
3.6,3.6,3.24,6.48,0.835
3.44,3.44,4.0,8.0,0.817
3.04,3.04,3.6,7.2,0.829
2.8,2.8,3.4,6.8,0.783
3.28,3.28,3.8,7.6,0.791
2.2,2.2,3.76,7.52,0.753
0.88,0.88,3.52,7.04,0.57
0.28,0.28,3.88,7.76,0.255
0.48,0.48,3.12,6.24,0.427
0.08,0.08,3.68,7.36,0.13
2.0,2.0,3.56,7.12,0.727
2.52,2.52,3.2,6.4,0.793
1.16,1.16,3.72,7.44,0.6
2.44,2.44,3.96,7.92,0.76
0.64,0.64,3.32,6.64,0.468
3.4,3.4,3.04,6.08,0.837
1.52,1.52,3.16,6.32,0.692
1.76,1.76,3.36,6.72,0.724
3.88,3.88,3.44,6.88,0.824
1.4,1.4,3.92,7.84,0.635
3.48,3.48,4.0,8.0,0.806
3.64,3.64,3.24,6.48,0.83
3.08,3.08,3.6,7.2,0.792
2.84,2.84,3.4,6.8,0.809
3.32,3.32,3.8,7.6,0.817
2.24,2.24,3.76,7.52,0.744
0.12,0.12,3.68,7.36,0.144
0.92,0.92,3.52,7.04,0.567
0.32,0.32,3.88,7.76,0.253
2.04,2.04,3.56,7.12,0.788
0.52,0.52,3.12,6.24,0.447
2.56,2.56,3.2,6.4,0.79
2.48,2.48,3.96,7.92,0.781
1.2,1.2,3.72,7.44,0.64
0.68,0.68,3.32,6.64,0.52
1.44,1.44,3.92,7.84,0.669
3.44,3.44,3.04,6.08,0.814
1.56,1.56,3.16,6.32,0.708
1.8,1.8,3.36,6.72,0.724
3.92,3.92,3.44,6.88,0.81
3.52,3.52,4.0,8.0,0.796
3.68,3.68,3.24,6.48,0.847
3.12,3.12,3.6,7.2,0.83
2.88,2.88,3.4,6.8,0.814
2.28,2.28,3.76,7.52,0.772
3.36,3.36,3.8,7.6,0.815
0.96,0.96,3.52,7.04,0.584
0.16,0.16,3.68,7.36,0.195
0.36,0.36,3.88,7.76,0.292
0.56,0.56,3.12,6.24,0.447
2.6,2.6,3.2,6.4,0.789
2.08,2.08,3.56,7.12,0.748
1.24,1.24,3.72,7.44,0.632
2.52,2.52,3.96,7.92,0.793
3.48,3.48,3.04,6.08,0.828
0.72,0.72,3.32,6.64,0.481
1.48,1.48,3.92,7.84,0.677
1.6,1.6,3.16,6.32,0.713
1.84,1.84,3.36,6.72,0.755
3.96,3.96,3.44,6.88,0.803
3.56,3.56,4.0,8.0,0.796
3.72,3.72,3.24,6.48,0.845
3.16,3.16,3.6,7.2,0.805
2.92,2.92,3.4,6.8,0.816
2.32,2.32,3.76,7.52,0.759
3.4,3.4,3.8,7.6,0.811
0.2,0.2,3.68,7.36,0.23
0.6,0.6,3.12,6.24,0.482
1.0,1.0,3.52,7.04,0.563
0.4,0.4,3.88,7.76,0.28
2.12,2.12,3.56,7.12,0.779
2.64,2.64,3.2,6.4,0.81
1.28,1.28,3.72,7.44,0.652
0.76,0.76,3.32,6.64,0.511
2.56,2.56,3.96,7.92,0.773
3.52,3.52,3.04,6.08,0.841
1.88,1.88,3.36,6.72,0.732
1.64,1.64,3.16,6.32,0.701
1.52,1.52,3.92,7.84,0.663
4.0,4.0,3.44,6.88,0.827
3.6,3.6,4.0,8.0,0.806
3.76,3.76,3.24,6.48,0.813
3.2,3.2,3.6,7.2,0.783
2.96,2.96,3.4,6.8,0.808
0.64,0.64,3.12,6.24,0.493
2.36,2.36,3.76,7.52,0.747
0.24,0.24,3.68,7.36,0.214
3.44,3.44,3.8,7.6,0.815
0.44,0.44,3.88,7.76,0.32
1.04,1.04,3.52,7.04,0.587
2.16,2.16,3.56,7.12,0.749
2.68,2.68,3.2,6.4,0.812
1.32,1.32,3.72,7.44,0.639
2.6,2.6,3.96,7.92,0.774
0.8,0.8,3.32,6.64,0.544
3.56,3.56,3.04,6.08,0.819
1.68,1.68,3.16,6.32,0.737
1.92,1.92,3.36,6.72,0.757
0.0,0.0,3.48,6.96,0.107
1.56,1.56,3.92,7.84,0.69
3.8,3.8,3.24,6.48,0.825
3.64,3.64,4.0,8.0,0.828
3.24,3.24,3.6,7.2,0.799
3.0,3.0,3.4,6.8,0.791
0.68,0.68,3.12,6.24,0.492
2.4,2.4,3.76,7.52,0.77
3.48,3.48,3.8,7.6,0.812
0.28,0.28,3.68,7.36,0.262
0.48,0.48,3.88,7.76,0.382
1.08,1.08,3.52,7.04,0.602
2.2,2.2,3.56,7.12,0.753
1.36,1.36,3.72,7.44,0.654
2.72,2.72,3.2,6.4,0.807
2.64,2.64,3.96,7.92,0.759
0.84,0.84,3.32,6.64,0.541
3.6,3.6,3.04,6.08,0.853
1.72,1.72,3.16,6.32,0.751
1.6,1.6,3.92,7.84,0.701
1.96,1.96,3.36,6.72,0.729
0.04,0.04,3.48,6.96,0.097
3.68,3.68,4.0,8.0,0.829
3.84,3.84,3.24,6.48,0.84
3.28,3.28,3.6,7.2,0.828
3.04,3.04,3.4,6.8,0.822
2.44,2.44,3.76,7.52,0.784
0.72,0.72,3.12,6.24,0.504
0.32,0.32,3.68,7.36,0.273
3.52,3.52,3.8,7.6,0.793
0.52,0.52,3.88,7.76,0.33
1.12,1.12,3.52,7.04,0.609
1.4,1.4,3.72,7.44,0.657
2.24,2.24,3.56,7.12,0.766
2.76,2.76,3.2,6.4,0.818
2.68,2.68,3.96,7.92,0.775
0.88,0.88,3.32,6.64,0.538
1.76,1.76,3.16,6.32,0.726
3.64,3.64,3.04,6.08,0.829
2.0,2.0,3.36,6.72,0.733
1.64,1.64,3.92,7.84,0.689
0.08,0.08,3.48,6.96,0.153
3.72,3.72,4.0,8.0,0.835
3.88,3.88,3.24,6.48,0.839
3.08,3.08,3.4,6.8,0.806
3.32,3.32,3.6,7.2,0.828
0.76,0.76,3.12,6.24,0.531
2.48,2.48,3.76,7.52,0.771
3.56,3.56,3.8,7.6,0.83
0.36,0.36,3.68,7.36,0.28
0.56,0.56,3.88,7.76,0.389
1.16,1.16,3.52,7.04,0.649
2.8,2.8,3.2,6.4,0.805
1.44,1.44,3.72,7.44,0.659
2.28,2.28,3.56,7.12,0.758
2.72,2.72,3.96,7.92,0.788
0.92,0.92,3.32,6.64,0.568
1.8,1.8,3.16,6.32,0.743
1.68,1.68,3.92,7.84,0.692
3.68,3.68,3.04,6.08,0.848
0.12,0.12,3.48,6.96,0.162
2.04,2.04,3.36,6.72,0.771
3.76,3.76,4.0,8.0,0.822
3.92,3.92,3.24,6.48,0.854
3.12,3.12,3.4,6.8,0.825
3.36,3.36,3.6,7.2,0.826
2.52,2.52,3.76,7.52,0.767
0.8,0.8,3.12,6.24,0.565
3.6,3.6,3.8,7.6,0.821
0.4,0.4,3.68,7.36,0.317
0.6,0.6,3.88,7.76,0.422
1.2,1.2,3.52,7.04,0.631
2.84,2.84,3.2,6.4,0.795
2.32,2.32,3.56,7.12,0.759
1.48,1.48,3.72,7.44,0.681
2.76,2.76,3.96,7.92,0.778
0.96,0.96,3.32,6.64,0.605
2.08,2.08,3.36,6.72,0.771
1.84,1.84,3.16,6.32,0.754
3.72,3.72,3.04,6.08,0.832
0.16,0.16,3.48,6.96,0.193
1.72,1.72,3.92,7.84,0.691
3.96,3.96,3.24,6.48,0.83
3.16,3.16,3.4,6.8,0.802
3.8,3.8,4.0,8.0,0.815
3.4,3.4,3.6,7.2,0.808
3.64,3.64,3.8,7.6,0.821
2.56,2.56,3.76,7.52,0.761
0.84,0.84,3.12,6.24,0.572
0.44,0.44,3.68,7.36,0.368
0.64,0.64,3.88,7.76,0.415
1.24,1.24,3.52,7.04,0.66
2.88,2.88,3.2,6.4,0.783
2.36,2.36,3.56,7.12,0.736
2.8,2.8,3.96,7.92,0.769
1.52,1.52,3.72,7.44,0.692
1.0,1.0,3.32,6.64,0.602
2.12,2.12,3.36,6.72,0.756
1.88,1.88,3.16,6.32,0.734
3.76,3.76,3.04,6.08,0.821
0.2,0.2,3.48,6.96,0.19
1.76,1.76,3.92,7.84,0.716
4.0,4.0,3.24,6.48,0.82
3.2,3.2,3.4,6.8,0.809
3.84,3.84,4.0,8.0,0.822
3.44,3.44,3.6,7.2,0.808
3.68,3.68,3.8,7.6,0.787
0.88,0.88,3.12,6.24,0.576
2.6,2.6,3.76,7.52,0.753
0.48,0.48,3.68,7.36,0.383
0.68,0.68,3.88,7.76,0.43
1.28,1.28,3.52,7.04,0.631
2.92,2.92,3.2,6.4,0.821
2.4,2.4,3.56,7.12,0.766
1.56,1.56,3.72,7.44,0.677
2.84,2.84,3.96,7.92,0.794
1.04,1.04,3.32,6.64,0.609
2.16,2.16,3.36,6.72,0.748
1.92,1.92,3.16,6.32,0.778
0.24,0.24,3.48,6.96,0.237
1.8,1.8,3.92,7.84,0.714
3.8,3.8,3.04,6.08,0.843
0.0,0.0,3.28,6.56,0.121
3.24,3.24,3.4,6.8,0.796
3.88,3.88,4.0,8.0,0.831
3.48,3.48,3.6,7.2,0.827
3.72,3.72,3.8,7.6,0.818
0.92,0.92,3.12,6.24,0.627
2.64,2.64,3.76,7.52,0.761
0.52,0.52,3.68,7.36,0.384
0.72,0.72,3.88,7.76,0.462
1.32,1.32,3.52,7.04,0.656
2.44,2.44,3.56,7.12,0.801
2.96,2.96,3.2,6.4,0.798
2.88,2.88,3.96,7.92,0.777
1.6,1.6,3.72,7.44,0.711
1.08,1.08,3.32,6.64,0.622
1.96,1.96,3.16,6.32,0.743
2.2,2.2,3.36,6.72,0.774
0.28,0.28,3.48,6.96,0.267
1.84,1.84,3.92,7.84,0.717
3.84,3.84,3.04,6.08,0.842
0.04,0.04,3.28,6.56,0.123
3.28,3.28,3.4,6.8,0.827
3.92,3.92,4.0,8.0,0.783
3.76,3.76,3.8,7.6,0.817
3.52,3.52,3.6,7.2,0.832
0.56,0.56,3.68,7.36,0.433
0.96,0.96,3.12,6.24,0.599
2.68,2.68,3.76,7.52,0.764
0.76,0.76,3.88,7.76,0.489
3.0,3.0,3.2,6.4,0.807
1.36,1.36,3.52,7.04,0.676
2.48,2.48,3.56,7.12,0.766
1.64,1.64,3.72,7.44,0.713
2.92,2.92,3.96,7.92,0.794
1.12,1.12,3.32,6.64,0.673
2.0,2.0,3.16,6.32,0.76
2.24,2.24,3.36,6.72,0.759
1.88,1.88,3.92,7.84,0.73
0.32,0.32,3.48,6.96,0.267
3.88,3.88,3.04,6.08,0.843
0.08,0.08,3.28,6.56,0.131
3.32,3.32,3.4,6.8,0.847
3.96,3.96,4.0,8.0,0.834
3.8,3.8,3.8,7.6,0.832
3.56,3.56,3.6,7.2,0.819
2.72,2.72,3.76,7.52,0.782
0.6,0.6,3.68,7.36,0.411
1.0,1.0,3.12,6.24,0.63
0.8,0.8,3.88,7.76,0.487
3.04,3.04,3.2,6.4,0.822
1.4,1.4,3.52,7.04,0.655
2.52,2.52,3.56,7.12,0.77
1.68,1.68,3.72,7.44,0.665
1.16,1.16,3.32,6.64,0.636
2.96,2.96,3.96,7.92,0.796
2.28,2.28,3.36,6.72,0.782
2.04,2.04,3.16,6.32,0.777
3.36,3.36,3.4,6.8,0.82
0.36,0.36,3.48,6.96,0.317
1.92,1.92,3.92,7.84,0.749
0.12,0.12,3.28,6.56,0.173
3.92,3.92,3.04,6.08,0.844
4.0,4.0,4.0,8.0,0.819
3.6,3.6,3.6,7.2,0.809
3.84,3.84,3.8,7.6,0.82
1.04,1.04,3.12,6.24,0.622
2.76,2.76,3.76,7.52,0.785
0.64,0.64,3.68,7.36,0.431
0.84,0.84,3.88,7.76,0.499
3.08,3.08,3.2,6.4,0.817
1.44,1.44,3.52,7.04,0.697
2.56,2.56,3.56,7.12,0.775
1.2,1.2,3.32,6.64,0.646
1.72,1.72,3.72,7.44,0.707
3.0,3.0,3.96,7.92,0.779
2.32,2.32,3.36,6.72,0.785
2.08,2.08,3.16,6.32,0.789
3.4,3.4,3.4,6.8,0.833
0.4,0.4,3.48,6.96,0.322
1.96,1.96,3.92,7.84,0.721
3.96,3.96,3.04,6.08,0.846
0.16,0.16,3.28,6.56,0.198
3.88,3.88,3.8,7.6,0.827
3.64,3.64,3.6,7.2,0.843
1.08,1.08,3.12,6.24,0.639
2.8,2.8,3.76,7.52,0.797
0.68,0.68,3.68,7.36,0.456
0.88,0.88,3.88,7.76,0.494
3.12,3.12,3.2,6.4,0.834
1.48,1.48,3.52,7.04,0.653
2.6,2.6,3.56,7.12,0.785
1.24,1.24,3.32,6.64,0.645
1.76,1.76,3.72,7.44,0.692
3.04,3.04,3.96,7.92,0.782
2.36,2.36,3.36,6.72,0.782
2.12,2.12,3.16,6.32,0.779
3.44,3.44,3.4,6.8,0.838
2.0,2.0,3.92,7.84,0.713
4.0,4.0,3.04,6.08,0.842
0.2,0.2,3.28,6.56,0.209
0.44,0.44,3.48,6.96,0.362
3.92,3.92,3.8,7.6,0.851
3.68,3.68,3.6,7.2,0.82
1.12,1.12,3.12,6.24,0.627
0.72,0.72,3.68,7.36,0.459
2.84,2.84,3.76,7.52,0.772
0.92,0.92,3.88,7.76,0.519
2.64,2.64,3.56,7.12,0.765
3.16,3.16,3.2,6.4,0.832
1.52,1.52,3.52,7.04,0.687
1.28,1.28,3.32,6.64,0.684
1.8,1.8,3.72,7.44,0.723
2.16,2.16,3.16,6.32,0.77
3.08,3.08,3.96,7.92,0.799
2.4,2.4,3.36,6.72,0.799
3.48,3.48,3.4,6.8,0.834
2.04,2.04,3.92,7.84,0.709
0.0,0.0,3.08,6.16,0.103
0.24,0.24,3.28,6.56,0.234
0.48,0.48,3.48,6.96,0.379
3.96,3.96,3.8,7.6,0.833
3.72,3.72,3.6,7.2,0.832
1.16,1.16,3.12,6.24,0.669
0.76,0.76,3.68,7.36,0.465
2.88,2.88,3.76,7.52,0.791
0.96,0.96,3.88,7.76,0.521
1.56,1.56,3.52,7.04,0.711
1.84,1.84,3.72,7.44,0.733
2.68,2.68,3.56,7.12,0.778
3.2,3.2,3.2,6.4,0.815
1.32,1.32,3.32,6.64,0.689
2.2,2.2,3.16,6.32,0.786
3.12,3.12,3.96,7.92,0.813
2.44,2.44,3.36,6.72,0.788
3.52,3.52,3.4,6.8,0.811
2.08,2.08,3.92,7.84,0.73
0.28,0.28,3.28,6.56,0.266
0.04,0.04,3.08,6.16,0.12
0.52,0.52,3.48,6.96,0.397
4.0,4.0,3.8,7.6,0.817
3.76,3.76,3.6,7.2,0.835
1.2,1.2,3.12,6.24,0.666
0.8,0.8,3.68,7.36,0.501
2.92,2.92,3.76,7.52,0.79
1.0,1.0,3.88,7.76,0.583
1.6,1.6,3.52,7.04,0.713
1.36,1.36,3.32,6.64,0.691
1.88,1.88,3.72,7.44,0.731
2.72,2.72,3.56,7.12,0.792
3.24,3.24,3.2,6.4,0.825
3.16,3.16,3.96,7.92,0.785
2.24,2.24,3.16,6.32,0.79
2.48,2.48,3.36,6.72,0.784
3.56,3.56,3.4,6.8,0.831
2.12,2.12,3.92,7.84,0.749
0.08,0.08,3.08,6.16,0.144
0.32,0.32,3.28,6.56,0.298
0.56,0.56,3.48,6.96,0.415
0.0,0.0,3.84,7.68,0.103
1.24,1.24,3.12,6.24,0.676
3.8,3.8,3.6,7.2,0.822
1.04,1.04,3.88,7.76,0.56
0.84,0.84,3.68,7.36,0.528
2.96,2.96,3.76,7.52,0.787
1.92,1.92,3.72,7.44,0.707
1.64,1.64,3.52,7.04,0.691
1.4,1.4,3.32,6.64,0.683
2.76,2.76,3.56,7.12,0.815
3.28,3.28,3.2,6.4,0.84
2.52,2.52,3.36,6.72,0.82
