,$\mu_h$,$\mu_x$,success_rate
8722,2.88,-1.12,0.622
8723,2.88,-1.04,0.593
8724,2.88,-0.96,0.641
8725,2.88,-0.88,0.694
8726,2.88,-0.8,0.716
8727,2.88,-0.72,0.761
8728,2.88,-0.64,0.737
8729,2.88,-0.56,0.802
8730,2.88,-0.48,0.769
8731,2.88,-0.4,0.803
8732,2.88,-0.32,0.803
8733,2.88,-0.24,0.806
8734,2.88,-0.16,0.84
8735,2.88,-0.08,0.827
8736,2.88,0,0.825
8737,2.88,0.08,0.837
8738,2.88,0.16,0.83
8739,2.88,0.24,0.835
8740,2.88,0.32,0.84
8741,2.88,0.4,0.84
8742,2.88,0.48,0.86
8743,2.88,0.56,0.849
8744,2.88,0.64,0.863
8745,2.88,0.72,0.832
8746,2.88,0.8,0.861
8747,2.88,0.88,0.846
8748,2.88,0.96,0.849
8749,2.88,1.04,0.833
8750,2.88,1.12,0.845
8751,2.88,1.2,0.849
8752,2.88,1.28,0.855
8753,2.88,1.36,0.852
8754,2.88,1.44,0.872
8755,2.88,1.52,0.843
8756,2.88,1.6,0.854
8757,2.88,1.68,0.853
8758,2.88,1.76,0.867
8759,2.88,1.84,0.877
8760,2.88,1.92,0.824
8761,2.88,2,0.846
8762,2.88,2.08,0.866
8763,2.88,2.16,0.854
8764,2.88,2.24,0.852
8765,2.88,2.32,0.874
8766,2.88,2.4,0.844
8767,2.88,2.48,0.856
8768,2.88,2.56,0.871
8769,2.88,2.64,0.843
8770,2.88,2.72,0.855
8771,2.88,2.8,0.844
8772,2.88,2.88,0.86
8773,2.88,2.96,0.842
8774,2.88,3.04,0.843
8775,2.88,3.12,0.846
8776,2.88,3.2,0.841
8777,2.88,3.28,0.841
8778,2.88,3.36,0.835
8779,2.88,3.44,0.829
8780,2.88,3.52,0.834
8781,2.88,3.6,0.805
8782,2.88,3.68,0.815
8783,2.88,3.76,0.819
8784,2.88,3.84,0.783
8785,2.88,3.92,0.779
8786,2.88,4,0.772
8787,2.96,-4,0.103
8788,2.96,-3.92,0.099
8789,2.96,-3.84,0.095
8790,2.96,-3.76,0.116
8791,2.96,-3.68,0.111
8792,2.96,-3.6,0.083
8793,2.96,-3.52,0.112
8794,2.96,-3.44,0.105
8795,2.96,-3.36,0.097
8796,2.96,-3.28,0.101
8797,2.96,-3.2,0.107
8798,2.96,-3.12,0.106
8799,2.96,-3.04,0.1
8800,2.96,-2.96,0.117
8801,2.96,-2.88,0.109
8802,2.96,-2.8,0.09
8803,2.96,-2.72,0.094
8804,2.96,-2.64,0.124
8805,2.96,-2.56,0.117
8806,2.96,-2.48,0.118
8807,2.96,-2.4,0.119
8808,2.96,-2.32,0.127
8809,2.96,-2.24,0.136
8810,2.96,-2.16,0.147
8811,2.96,-2.08,0.173
8812,2.96,-2,0.195
8813,2.96,-1.92,0.198
8814,2.96,-1.84,0.22
8815,2.96,-1.76,0.244
8816,2.96,-1.68,0.264
8817,2.96,-1.6,0.285
8818,2.96,-1.52,0.338
8819,2.96,-1.44,0.372
8820,2.96,-1.36,0.392
8821,2.96,-1.28,0.432
8822,2.96,-1.2,0.467
8823,2.96,-1.12,0.528
8824,2.96,-1.04,0.587
8825,2.96,-0.96,0.63
8826,2.96,-0.88,0.64
8827,2.96,-0.8,0.681
8828,2.96,-0.72,0.721
8829,2.96,-0.64,0.714
8830,2.96,-0.56,0.758
8831,2.96,-0.48,0.76
8832,2.96,-0.4,0.785
8833,2.96,-0.32,0.785
8834,2.96,-0.24,0.81
8835,2.96,-0.16,0.829
8836,2.96,-0.08,0.815
8837,2.96,0,0.825
8838,2.96,0.08,0.816
8839,2.96,0.16,0.84
8840,2.96,0.24,0.841
8841,2.96,0.32,0.83
8842,2.96,0.4,0.846
8843,2.96,0.48,0.854
8844,2.96,0.56,0.835
8845,2.96,0.64,0.86
8846,2.96,0.72,0.851
8847,2.96,0.8,0.842
8848,2.96,0.88,0.832
8849,2.96,0.96,0.847
8850,2.96,1.04,0.874
8851,2.96,1.12,0.846
8852,2.96,1.2,0.869
8853,2.96,1.28,0.858
8854,2.96,1.36,0.85
8855,2.96,1.44,0.864
8856,2.96,1.52,0.846
8857,2.96,1.6,0.867
8858,2.96,1.68,0.85
8859,2.96,1.76,0.872
8860,2.96,1.84,0.836
8861,2.96,1.92,0.859
8862,2.96,2,0.878
8863,2.96,2.08,0.864
8864,2.96,2.16,0.859
8865,2.96,2.24,0.837
8866,2.96,2.32,0.842
8867,2.96,2.4,0.843
8868,2.96,2.48,0.842
8869,2.96,2.56,0.835
8870,2.96,2.64,0.84
8871,2.96,2.72,0.86
8872,2.96,2.8,0.868
8873,2.96,2.88,0.85
8874,2.96,2.96,0.849
8875,2.96,3.04,0.845
8876,2.96,3.12,0.852
8877,2.96,3.2,0.855
8878,2.96,3.28,0.839
8879,2.96,3.36,0.846
8880,2.96,3.44,0.826
8881,2.96,3.52,0.817
8882,2.96,3.6,0.828
8883,2.96,3.68,0.814
8884,2.96,3.76,0.809
8885,2.96,3.84,0.811
8886,2.96,3.92,0.801
8887,2.96,4,0.78
8888,3.04,-4,0.1
8889,3.04,-3.92,0.099
8890,3.04,-3.84,0.107
8891,3.04,-3.76,0.106
8892,3.04,-3.68,0.099
8893,3.04,-3.6,0.121
8894,3.04,-3.52,0.111
8895,3.04,-3.44,0.098
8896,3.04,-3.36,0.102
8897,3.04,-3.28,0.109
8898,3.04,-3.2,0.123
8899,3.04,-3.12,0.102
8900,3.04,-3.04,0.101
8901,3.04,-2.96,0.105
8902,3.04,-2.88,0.111
8903,3.04,-2.8,0.088
8904,3.04,-2.72,0.094
8905,3.04,-2.64,0.111
8906,3.04,-2.56,0.115
8907,3.04,-2.48,0.135
8908,3.04,-2.4,0.134
8909,3.04,-2.32,0.123
8910,3.04,-2.24,0.125
8911,3.04,-2.16,0.153
8912,3.04,-2.08,0.161
8913,3.04,-2,0.167
8914,3.04,-1.92,0.182
8915,3.04,-1.84,0.18
8916,3.04,-1.76,0.219
8917,3.04,-1.68,0.256
8918,3.04,-1.6,0.264
8919,3.04,-1.52,0.298
8920,3.04,-1.44,0.321
8921,3.04,-1.36,0.363
8922,3.04,-1.28,0.391
8923,3.04,-1.2,0.443
8924,3.04,-1.12,0.47
8925,3.04,-1.04,0.534
8926,3.04,-0.96,0.593
8927,3.04,-0.88,0.627
8928,3.04,-0.8,0.643
8929,3.04,-0.72,0.681
8930,3.04,-0.64,0.719
8931,3.04,-0.56,0.728
8932,3.04,-0.48,0.749
8933,3.04,-0.4,0.775
8934,3.04,-0.32,0.772
8935,3.04,-0.24,0.807
8936,3.04,-0.16,0.784
8937,3.04,-0.08,0.822
8938,3.04,0,0.82
8939,3.04,0.08,0.785
8940,3.04,0.16,0.823
8941,3.04,0.24,0.824
8942,3.04,0.32,0.828
8943,3.04,0.4,0.816
8944,3.04,0.48,0.824
8945,3.04,0.56,0.849
8946,3.04,0.64,0.845
8947,3.04,0.72,0.866
8948,3.04,0.8,0.854
8949,3.04,0.88,0.874
8950,3.04,0.96,0.872
8951,3.04,1.04,0.863
8952,3.04,1.12,0.866
8953,3.04,1.2,0.836
8954,3.04,1.28,0.856
8955,3.04,1.36,0.855
8956,3.04,1.44,0.851
8957,3.04,1.52,0.865
8958,3.04,1.6,0.879
8959,3.04,1.68,0.858
8960,3.04,1.76,0.867
8961,3.04,1.84,0.847
8962,3.04,1.92,0.851
8963,3.04,2,0.862
8964,3.04,2.08,0.85
8965,3.04,2.16,0.858
8966,3.04,2.24,0.859
8967,3.04,2.32,0.852
8968,3.04,2.4,0.85
8969,3.04,2.48,0.855
8970,3.04,2.56,0.846
8971,3.04,2.64,0.85
8972,3.04,2.72,0.844
8973,3.04,2.8,0.859
8974,3.04,2.88,0.849
8975,3.04,2.96,0.85
8976,3.04,3.04,0.854
8977,3.04,3.12,0.857
8978,3.04,3.2,0.836
8979,3.04,3.28,0.843
8980,3.04,3.36,0.827
8981,3.04,3.44,0.836
8982,3.04,3.52,0.829
8983,3.04,3.6,0.828
8984,3.04,3.68,0.838
8985,3.04,3.76,0.809
8986,3.04,3.84,0.808
8987,3.04,3.92,0.798
8988,3.04,4,0.777
8989,3.12,-4,0.1
8990,3.12,-3.92,0.095
8991,3.12,-3.84,0.107
8992,3.12,-3.76,0.099
8993,3.12,-3.68,0.108
8994,3.12,-3.6,0.102
8995,3.12,-3.52,0.117
8996,3.12,-3.44,0.106
8997,3.12,-3.36,0.101
8998,3.12,-3.28,0.091
8999,3.12,-3.2,0.1
9000,3.12,-3.12,0.115
9001,3.12,-3.04,0.11
9002,3.12,-2.96,0.109
9003,3.12,-2.88,0.112
9004,3.12,-2.8,0.109
9005,3.12,-2.72,0.082
9006,3.12,-2.64,0.112
9007,3.12,-2.56,0.101
9008,3.12,-2.48,0.112
9009,3.12,-2.4,0.11
9010,3.12,-2.32,0.128
9011,3.12,-2.24,0.13
9012,3.12,-2.16,0.125
9013,3.12,-2.08,0.127
9014,3.12,-2,0.152
9015,3.12,-1.92,0.158
9016,3.12,-1.84,0.191
9017,3.12,-1.76,0.2
9018,3.12,-1.68,0.222
9019,3.12,-1.6,0.23
9020,3.12,-1.52,0.277
9021,3.12,-1.44,0.314
9022,3.12,-1.36,0.33
9023,3.12,-1.28,0.354
9024,3.12,-1.2,0.4
9025,3.12,-1.12,0.443
9026,3.12,-1.04,0.5
9027,3.12,-0.96,0.514
9028,3.12,-0.88,0.554
9029,3.12,-0.8,0.628
9030,3.12,-0.72,0.634
9031,3.12,-0.64,0.701
9032,3.12,-0.56,0.702
9033,3.12,-0.48,0.731
9034,3.12,-0.4,0.75
9035,3.12,-0.32,0.783
9036,3.12,-0.24,0.807
9037,3.12,-0.16,0.774
9038,3.12,-0.08,0.819
9039,3.12,0,0.815
9040,3.12,0.08,0.833
9041,3.12,0.16,0.834
9042,3.12,0.24,0.835
9043,3.12,0.32,0.828
9044,3.12,0.4,0.834
9045,3.12,0.48,0.865
9046,3.12,0.56,0.832
9047,3.12,0.64,0.836
9048,3.12,0.72,0.849
9049,3.12,0.8,0.851
9050,3.12,0.88,0.855
9051,3.12,0.96,0.843
9052,3.12,1.04,0.851
9053,3.12,1.12,0.834
9054,3.12,1.2,0.886
9055,3.12,1.28,0.849
9056,3.12,1.36,0.87
9057,3.12,1.44,0.852
9058,3.12,1.52,0.87
9059,3.12,1.6,0.867
9060,3.12,1.68,0.865
9061,3.12,1.76,0.86
9062,3.12,1.84,0.859
9063,3.12,1.92,0.858
9064,3.12,2,0.87
9065,3.12,2.08,0.87
9066,3.12,2.16,0.858
9067,3.12,2.24,0.85
9068,3.12,2.32,0.846
9069,3.12,2.4,0.871
9070,3.12,2.48,0.861
9071,3.12,2.56,0.857
9072,3.12,2.64,0.868
9073,3.12,2.72,0.844
9074,3.12,2.8,0.866
9075,3.12,2.88,0.859
9076,3.12,2.96,0.858
9077,3.12,3.04,0.865
9078,3.12,3.12,0.842
9079,3.12,3.2,0.84
9080,3.12,3.28,0.842
9081,3.12,3.36,0.847
9082,3.12,3.44,0.853
9083,3.12,3.52,0.831
9084,3.12,3.6,0.819
9085,3.12,3.68,0.822
9086,3.12,3.76,0.823
9087,3.12,3.84,0.818
9088,3.12,3.92,0.826
9089,3.12,4,0.79
9090,3.2,-4,0.109
9091,3.2,-3.92,0.094
9092,3.2,-3.84,0.097
9093,3.2,-3.76,0.092
9094,3.2,-3.68,0.107
9095,3.2,-3.6,0.101
9096,3.2,-3.52,0.114
9097,3.2,-3.44,0.102
9098,3.2,-3.36,0.105
9099,3.2,-3.28,0.09
9100,3.2,-3.2,0.099
9101,3.2,-3.12,0.095
9102,3.2,-3.04,0.1
9103,3.2,-2.96,0.1
9104,3.2,-2.88,0.114
9105,3.2,-2.8,0.118
9106,3.2,-2.72,0.106
9107,3.2,-2.64,0.104
9108,3.2,-2.56,0.121
9109,3.2,-2.48,0.113
9110,3.2,-2.4,0.114
9111,3.2,-2.32,0.117
9112,3.2,-2.24,0.121
9113,3.2,-2.16,0.115
9114,3.2,-2.08,0.128
9115,3.2,-2,0.161
9116,3.2,-1.92,0.16
9117,3.2,-1.84,0.169
9118,3.2,-1.76,0.173
9119,3.2,-1.68,0.184
9120,3.2,-1.6,0.23
9121,3.2,-1.52,0.237
9122,3.2,-1.44,0.287
9123,3.2,-1.36,0.311
9124,3.2,-1.28,0.349
9125,3.2,-1.2,0.365
9126,3.2,-1.12,0.439
9127,3.2,-1.04,0.453
9128,3.2,-0.96,0.462
9129,3.2,-0.88,0.503
9130,3.2,-0.8,0.578
9131,3.2,-0.72,0.596
9132,3.2,-0.64,0.627
9133,3.2,-0.56,0.656
9134,3.2,-0.48,0.693
9135,3.2,-0.4,0.714
9136,3.2,-0.32,0.732
9137,3.2,-0.24,0.761
9138,3.2,-0.16,0.784
9139,3.2,-0.08,0.799
9140,3.2,0,0.795
9141,3.2,0.08,0.824
9142,3.2,0.16,0.798
9143,3.2,0.24,0.82
9144,3.2,0.32,0.827
9145,3.2,0.4,0.829
9146,3.2,0.48,0.842
9147,3.2,0.56,0.843
9148,3.2,0.64,0.845
9149,3.2,0.72,0.86
9150,3.2,0.8,0.848
9151,3.2,0.88,0.864
9152,3.2,0.96,0.851
9153,3.2,1.04,0.856
9154,3.2,1.12,0.839
9155,3.2,1.2,0.847
9156,3.2,1.28,0.862
9157,3.2,1.36,0.861
9158,3.2,1.44,0.857
9159,3.2,1.52,0.855
9160,3.2,1.6,0.856
9161,3.2,1.68,0.852
9162,3.2,1.76,0.849
9163,3.2,1.84,0.87
9164,3.2,1.92,0.873
9165,3.2,2,0.856
9166,3.2,2.08,0.863
9167,3.2,2.16,0.862
9168,3.2,2.24,0.849
9169,3.2,2.32,0.845
9170,3.2,2.4,0.845
9171,3.2,2.48,0.857
9172,3.2,2.56,0.851
9173,3.2,2.64,0.854
9174,3.2,2.72,0.852
9175,3.2,2.8,0.844
9176,3.2,2.88,0.877
9177,3.2,2.96,0.839
9178,3.2,3.04,0.838
9179,3.2,3.12,0.849
9180,3.2,3.2,0.862
9181,3.2,3.28,0.844
9182,3.2,3.36,0.857
9183,3.2,3.44,0.819
9184,3.2,3.52,0.811
9185,3.2,3.6,0.826
9186,3.2,3.68,0.824
9187,3.2,3.76,0.835
9188,3.2,3.84,0.838
9189,3.2,3.92,0.818
9190,3.2,4,0.831
9191,3.28,-4,0.079
9192,3.28,-3.92,0.113
9193,3.28,-3.84,0.092
9194,3.28,-3.76,0.101
9195,3.28,-3.68,0.107
9196,3.28,-3.6,0.106
9197,3.28,-3.52,0.109
9198,3.28,-3.44,0.105
9199,3.28,-3.36,0.092
9200,3.28,-3.28,0.109
9201,3.28,-3.2,0.105
9202,3.28,-3.12,0.11
9203,3.28,-3.04,0.112
9204,3.28,-2.96,0.102
9205,3.28,-2.88,0.094
9206,3.28,-2.8,0.123
9207,3.28,-2.72,0.127
9208,3.28,-2.64,0.113
9209,3.28,-2.56,0.096
9210,3.28,-2.48,0.113
9211,3.28,-2.4,0.111
9212,3.28,-2.32,0.094
9213,3.28,-2.24,0.117
9214,3.28,-2.16,0.115
9215,3.28,-2.08,0.126
9216,3.28,-2,0.161
9217,3.28,-1.92,0.141
9218,3.28,-1.84,0.151
9219,3.28,-1.76,0.171
9220,3.28,-1.68,0.179
9221,3.28,-1.6,0.217
9222,3.28,-1.52,0.225
9223,3.28,-1.44,0.236
9224,3.28,-1.36,0.261
9225,3.28,-1.28,0.294
9226,3.28,-1.2,0.323
9227,3.28,-1.12,0.37
9228,3.28,-1.04,0.434
9229,3.28,-0.96,0.462
9230,3.28,-0.88,0.489
9231,3.28,-0.8,0.547
9232,3.28,-0.72,0.583
9233,3.28,-0.64,0.595
9234,3.28,-0.56,0.641
9235,3.28,-0.48,0.684
9236,3.28,-0.4,0.721
9237,3.28,-0.32,0.741
9238,3.28,-0.24,0.771
9239,3.28,-0.16,0.755
9240,3.28,-0.08,0.788
9241,3.28,0,0.803
9242,3.28,0.08,0.809
9243,3.28,0.16,0.82
9244,3.28,0.24,0.827
9245,3.28,0.32,0.806
9246,3.28,0.4,0.819
9247,3.28,0.48,0.844
9248,3.28,0.56,0.841
9249,3.28,0.64,0.827
9250,3.28,0.72,0.84
9251,3.28,0.8,0.85
9252,3.28,0.88,0.844
9253,3.28,0.96,0.847
9254,3.28,1.04,0.841
9255,3.28,1.12,0.857
9256,3.28,1.2,0.855
9257,3.28,1.28,0.851
9258,3.28,1.36,0.857
9259,3.28,1.44,0.835
9260,3.28,1.52,0.835
9261,3.28,1.6,0.869
9262,3.28,1.68,0.851
9263,3.28,1.76,0.855
9264,3.28,1.84,0.867
9265,3.28,1.92,0.84
9266,3.28,2,0.848
9267,3.28,2.08,0.864
9268,3.28,2.16,0.848
9269,3.28,2.24,0.868
9270,3.28,2.32,0.85
9271,3.28,2.4,0.867
9272,3.28,2.48,0.87
9273,3.28,2.56,0.864
9274,3.28,2.64,0.845
9275,3.28,2.72,0.842
9276,3.28,2.8,0.861
9277,3.28,2.88,0.845
9278,3.28,2.96,0.832
9279,3.28,3.04,0.854
9280,3.28,3.12,0.848
9281,3.28,3.2,0.833
9282,3.28,3.28,0.83
9283,3.28,3.36,0.846
9284,3.28,3.44,0.843
9285,3.28,3.52,0.846
9286,3.28,3.6,0.825
9287,3.28,3.68,0.845
9288,3.28,3.76,0.813
9289,3.28,3.84,0.852
9290,3.28,3.92,0.819
9291,3.28,4,0.829
9292,3.36,-4,0.099
9293,3.36,-3.92,0.104
9294,3.36,-3.84,0.103
9295,3.36,-3.76,0.086
9296,3.36,-3.68,0.1
9297,3.36,-3.6,0.098
9298,3.36,-3.52,0.091
9299,3.36,-3.44,0.1
9300,3.36,-3.36,0.094
9301,3.36,-3.28,0.095
9302,3.36,-3.2,0.097
9303,3.36,-3.12,0.089
9304,3.36,-3.04,0.109
9305,3.36,-2.96,0.095
9306,3.36,-2.88,0.108
9307,3.36,-2.8,0.097
9308,3.36,-2.72,0.115
9309,3.36,-2.64,0.098
9310,3.36,-2.56,0.087
9311,3.36,-2.48,0.107
9312,3.36,-2.4,0.114
9313,3.36,-2.32,0.118
9314,3.36,-2.24,0.112
9315,3.36,-2.16,0.114
9316,3.36,-2.08,0.148
9317,3.36,-2,0.113
9318,3.36,-1.92,0.139
9319,3.36,-1.84,0.147
9320,3.36,-1.76,0.171
9321,3.36,-1.68,0.161
9322,3.36,-1.6,0.184
9323,3.36,-1.52,0.176
9324,3.36,-1.44,0.231
9325,3.36,-1.36,0.276
9326,3.36,-1.28,0.286
9327,3.36,-1.2,0.3
9328,3.36,-1.12,0.321
9329,3.36,-1.04,0.361
9330,3.36,-0.96,0.399
9331,3.36,-0.88,0.409
9332,3.36,-0.8,0.474
9333,3.36,-0.72,0.536
9334,3.36,-0.64,0.552
9335,3.36,-0.56,0.616
9336,3.36,-0.48,0.64
9337,3.36,-0.4,0.684
9338,3.36,-0.32,0.728
9339,3.36,-0.24,0.742
9340,3.36,-0.16,0.75
9341,3.36,-0.08,0.763
9342,3.36,0,0.789
9343,3.36,0.08,0.775
9344,3.36,0.16,0.808
9345,3.36,0.24,0.823
9346,3.36,0.32,0.789
9347,3.36,0.4,0.827
9348,3.36,0.48,0.839
9349,3.36,0.56,0.804
9350,3.36,0.64,0.846
9351,3.36,0.72,0.823
9352,3.36,0.8,0.859
9353,3.36,0.88,0.85
9354,3.36,0.96,0.845
9355,3.36,1.04,0.865
9356,3.36,1.12,0.857
9357,3.36,1.2,0.859
9358,3.36,1.28,0.843
9359,3.36,1.36,0.847
9360,3.36,1.44,0.865
9361,3.36,1.52,0.859
9362,3.36,1.6,0.86
9363,3.36,1.68,0.834
9364,3.36,1.76,0.87
9365,3.36,1.84,0.869
9366,3.36,1.92,0.844
9367,3.36,2,0.872
9368,3.36,2.08,0.868
9369,3.36,2.16,0.852
9370,3.36,2.24,0.862
9371,3.36,2.32,0.862
9372,3.36,2.4,0.863
9373,3.36,2.48,0.849
9374,3.36,2.56,0.864
9375,3.36,2.64,0.859
9376,3.36,2.72,0.833
9377,3.36,2.8,0.868
9378,3.36,2.88,0.873
9379,3.36,2.96,0.853
9380,3.36,3.04,0.853
9381,3.36,3.12,0.84
9382,3.36,3.2,0.846
9383,3.36,3.28,0.841
9384,3.36,3.36,0.847
9385,3.36,3.44,0.834
9386,3.36,3.52,0.828
9387,3.36,3.6,0.84
9388,3.36,3.68,0.831
9389,3.36,3.76,0.841
9390,3.36,3.84,0.861
9391,3.36,3.92,0.835
9392,3.36,4,0.829
9393,3.44,-4,0.108
9394,3.44,-3.92,0.087
9395,3.44,-3.84,0.089
9396,3.44,-3.76,0.105
9397,3.44,-3.68,0.102
9398,3.44,-3.6,0.097
9399,3.44,-3.52,0.09
9400,3.44,-3.44,0.103
9401,3.44,-3.36,0.096
9402,3.44,-3.28,0.101
9403,3.44,-3.2,0.115
9404,3.44,-3.12,0.1
9405,3.44,-3.04,0.102
9406,3.44,-2.96,0.092
9407,3.44,-2.88,0.091
9408,3.44,-2.8,0.108
9409,3.44,-2.72,0.096
9410,3.44,-2.64,0.119
9411,3.44,-2.56,0.1
9412,3.44,-2.48,0.119
9413,3.44,-2.4,0.098
9414,3.44,-2.32,0.129
9415,3.44,-2.24,0.118
9416,3.44,-2.16,0.107
9417,3.44,-2.08,0.136
9418,3.44,-2,0.12
9419,3.44,-1.92,0.125
9420,3.44,-1.84,0.137
9421,3.44,-1.76,0.127
9422,3.44,-1.68,0.152
9423,3.44,-1.6,0.169
9424,3.44,-1.52,0.178
9425,3.44,-1.44,0.196
9426,3.44,-1.36,0.221
9427,3.44,-1.28,0.238
9428,3.44,-1.2,0.244
9429,3.44,-1.12,0.305
9430,3.44,-1.04,0.331
9431,3.44,-0.96,0.369
9432,3.44,-0.88,0.365
9433,3.44,-0.8,0.447
9434,3.44,-0.72,0.465
9435,3.44,-0.64,0.504
9436,3.44,-0.56,0.556
9437,3.44,-0.48,0.603
9438,3.44,-0.4,0.65
9439,3.44,-0.32,0.682
9440,3.44,-0.24,0.713
9441,3.44,-0.16,0.706
9442,3.44,-0.08,0.764
9443,3.44,0,0.766
9444,3.44,0.08,0.786
9445,3.44,0.16,0.79
9446,3.44,0.24,0.825
9447,3.44,0.32,0.802
9448,3.44,0.4,0.784
9449,3.44,0.48,0.825
9450,3.44,0.56,0.82
9451,3.44,0.64,0.829
9452,3.44,0.72,0.823
9453,3.44,0.8,0.837
9454,3.44,0.88,0.849
9455,3.44,0.96,0.856
9456,3.44,1.04,0.881
9457,3.44,1.12,0.836
9458,3.44,1.2,0.857
9459,3.44,1.28,0.843
9460,3.44,1.36,0.85
9461,3.44,1.44,0.869
9462,3.44,1.52,0.864
9463,3.44,1.6,0.834
9464,3.44,1.68,0.855
9465,3.44,1.76,0.844
9466,3.44,1.84,0.874
9467,3.44,1.92,0.859
9468,3.44,2,0.864
9469,3.44,2.08,0.846
9470,3.44,2.16,0.867
9471,3.44,2.24,0.844
9472,3.44,2.32,0.869
9473,3.44,2.4,0.856
9474,3.44,2.48,0.844
9475,3.44,2.56,0.868
9476,3.44,2.64,0.858
9477,3.44,2.72,0.861
9478,3.44,2.8,0.856
9479,3.44,2.88,0.843
9480,3.44,2.96,0.833
9481,3.44,3.04,0.853
9482,3.44,3.12,0.861
9483,3.44,3.2,0.839
9484,3.44,3.28,0.855
9485,3.44,3.36,0.859
9486,3.44,3.44,0.841
9487,3.44,3.52,0.823
9488,3.44,3.6,0.851
9489,3.44,3.68,0.855
9490,3.44,3.76,0.807
9491,3.44,3.84,0.815
9492,3.44,3.92,0.83
9493,3.44,4,0.816
9494,3.52,-4,0.108
9495,3.52,-3.92,0.108
9496,3.52,-3.84,0.091
9497,3.52,-3.76,0.093
9498,3.52,-3.68,0.112
9499,3.52,-3.6,0.093
9500,3.52,-3.52,0.099
9501,3.52,-3.44,0.09
9502,3.52,-3.36,0.118
9503,3.52,-3.28,0.091
9504,3.52,-3.2,0.101
9505,3.52,-3.12,0.106
9506,3.52,-3.04,0.084
9507,3.52,-2.96,0.09
9508,3.52,-2.88,0.113
9509,3.52,-2.8,0.101
9510,3.52,-2.72,0.116
9511,3.52,-2.64,0.092
9512,3.52,-2.56,0.093
9513,3.52,-2.48,0.122
9514,3.52,-2.4,0.087
9515,3.52,-2.32,0.106
9516,3.52,-2.24,0.097
9517,3.52,-2.16,0.082
9518,3.52,-2.08,0.114
9519,3.52,-2,0.108
9520,3.52,-1.92,0.129
9521,3.52,-1.84,0.127
9522,3.52,-1.76,0.135
9523,3.52,-1.68,0.132
9524,3.52,-1.6,0.147
9525,3.52,-1.52,0.177
9526,3.52,-1.44,0.175
9527,3.52,-1.36,0.201
9528,3.52,-1.28,0.209
9529,3.52,-1.2,0.242
9530,3.52,-1.12,0.265
9531,3.52,-1.04,0.297
9532,3.52,-0.96,0.318
9533,3.52,-0.88,0.363
9534,3.52,-0.8,0.418
9535,3.52,-0.72,0.429
9536,3.52,-0.64,0.499
9537,3.52,-0.56,0.532
9538,3.52,-0.48,0.553
9539,3.52,-0.4,0.589
9540,3.52,-0.32,0.654
9541,3.52,-0.24,0.682
9542,3.52,-0.16,0.723
9543,3.52,-0.08,0.74
9544,3.52,0,0.748
9545,3.52,0.08,0.768
9546,3.52,0.16,0.783
9547,3.52,0.24,0.787
9548,3.52,0.32,0.786
9549,3.52,0.4,0.807
9550,3.52,0.48,0.811
9551,3.52,0.56,0.833
9552,3.52,0.64,0.832
9553,3.52,0.72,0.829
9554,3.52,0.8,0.846
9555,3.52,0.88,0.852
9556,3.52,0.96,0.831
9557,3.52,1.04,0.831
9558,3.52,1.12,0.858
9559,3.52,1.2,0.86
9560,3.52,1.28,0.859
9561,3.52,1.36,0.844
9562,3.52,1.44,0.857
9563,3.52,1.52,0.849
9564,3.52,1.6,0.844
9565,3.52,1.68,0.865
9566,3.52,1.76,0.851
9567,3.52,1.84,0.867
9568,3.52,1.92,0.869
9569,3.52,2,0.872
9570,3.52,2.08,0.844
9571,3.52,2.16,0.862
9572,3.52,2.24,0.871
9573,3.52,2.32,0.872
9574,3.52,2.4,0.843
9575,3.52,2.48,0.853
9576,3.52,2.56,0.857
9577,3.52,2.64,0.857
9578,3.52,2.72,0.869
9579,3.52,2.8,0.879
9580,3.52,2.88,0.835
9581,3.52,2.96,0.857
9582,3.52,3.04,0.877
9583,3.52,3.12,0.87
9584,3.52,3.2,0.862
9585,3.52,3.28,0.863
9586,3.52,3.36,0.866
9587,3.52,3.44,0.871
9588,3.52,3.52,0.828
9589,3.52,3.6,0.819
9590,3.52,3.68,0.846
9591,3.52,3.76,0.844
9592,3.52,3.84,0.843
9593,3.52,3.92,0.84
9594,3.52,4,0.837
9595,3.6,-4,0.101
9596,3.6,-3.92,0.09
9597,3.6,-3.84,0.094
9598,3.6,-3.76,0.102
9599,3.6,-3.68,0.092
9600,3.6,-3.6,0.104
9601,3.6,-3.52,0.101
9602,3.6,-3.44,0.107
9603,3.6,-3.36,0.085
9604,3.6,-3.28,0.105
9605,3.6,-3.2,0.104
9606,3.6,-3.12,0.107
9607,3.6,-3.04,0.111
9608,3.6,-2.96,0.111
9609,3.6,-2.88,0.106
9610,3.6,-2.8,0.092
9611,3.6,-2.72,0.092
9612,3.6,-2.64,0.11
9613,3.6,-2.56,0.106
9614,3.6,-2.48,0.109
9615,3.6,-2.4,0.098
9616,3.6,-2.32,0.091
9617,3.6,-2.24,0.099
9618,3.6,-2.16,0.111
9619,3.6,-2.08,0.107
9620,3.6,-2,0.129
9621,3.6,-1.92,0.106
9622,3.6,-1.84,0.11
9623,3.6,-1.76,0.116
9624,3.6,-1.68,0.125
9625,3.6,-1.6,0.147
9626,3.6,-1.52,0.169
9627,3.6,-1.44,0.169
9628,3.6,-1.36,0.194
