,mu,sigma,success_rate
117,-3.92,0.16,0.10266666666666667
118,-3.92,0.17,0.10466666666666667
119,-3.92,0.18,0.10233333333333333
120,-3.92,0.19,0.109
121,-3.92,0.2,0.10233333333333333
122,-3.92,0.21,0.09066666666666667
123,-3.92,0.22,0.10333333333333333
124,-3.92,0.23,0.10266666666666667
125,-3.92,0.24,0.098
126,-3.92,0.25,0.096
127,-3.92,0.26,0.09366666666666666
128,-3.92,0.27,0.09866666666666667
129,-3.92,0.28,0.10266666666666667
130,-3.92,0.29,0.10733333333333334
131,-3.92,0.3,0.109
132,-3.92,0.31,0.09366666666666666
133,-3.92,0.32,0.09766666666666667
134,-3.92,0.33,0.111
135,-3.92,0.34,0.08533333333333333
136,-3.92,0.35,0.09533333333333334
137,-3.92,0.36,0.09433333333333334
138,-3.92,0.37,0.09466666666666666
139,-3.92,0.38,0.098
140,-3.92,0.39,0.09133333333333334
141,-3.92,0.4,0.09933333333333333
142,-3.92,0.41,0.10733333333333334
143,-3.92,0.42,0.09933333333333333
144,-3.92,0.43,0.094
145,-3.92,0.44,0.09466666666666666
146,-3.92,0.45,0.10066666666666667
147,-3.92,0.46,0.095
148,-3.92,0.47,0.10033333333333333
149,-3.92,0.48,0.09866666666666667
150,-3.92,0.49,0.10166666666666667
151,-3.92,0.5,0.11
152,-3.92,0.51,0.101
153,-3.92,0.52,0.10933333333333334
154,-3.92,0.53,0.09533333333333334
155,-3.92,0.54,0.09133333333333334
156,-3.92,0.55,0.09033333333333333
157,-3.92,0.56,0.098
158,-3.92,0.57,0.09533333333333334
159,-3.92,0.58,0.096
160,-3.92,0.59,0.096
161,-3.92,0.6,0.095
162,-3.92,0.61,0.09633333333333334
163,-3.92,0.62,0.10466666666666667
164,-3.92,0.63,0.09066666666666667
165,-3.92,0.64,0.09233333333333334
166,-3.92,0.65,0.10133333333333333
167,-3.92,0.66,0.10366666666666667
168,-3.92,0.67,0.09133333333333334
169,-3.92,0.68,0.10233333333333333
170,-3.92,0.69,0.1
171,-3.92,0.7,0.09733333333333333
172,-3.92,0.71,0.10633333333333334
173,-3.92,0.72,0.103
174,-3.92,0.73,0.107
175,-3.92,0.74,0.10266666666666667
176,-3.92,0.75,0.09966666666666667
177,-3.92,0.76,0.09766666666666667
178,-3.92,0.77,0.10066666666666667
179,-3.92,0.78,0.103
180,-3.92,0.79,0.10333333333333333
181,-3.92,0.8,0.10233333333333333
182,-3.92,0.81,0.114
183,-3.92,0.82,0.10433333333333333
184,-3.92,0.83,0.10766666666666666
185,-3.92,0.84,0.111
186,-3.92,0.85,0.118
187,-3.92,0.86,0.10466666666666667
188,-3.92,0.87,0.10433333333333333
189,-3.92,0.88,0.105
190,-3.92,0.89,0.11133333333333334
191,-3.92,0.9,0.11166666666666666
192,-3.92,0.91,0.097
193,-3.92,0.92,0.10266666666666667
194,-3.92,0.93,0.10333333333333333
195,-3.92,0.94,0.109
196,-3.92,0.95,0.11433333333333333
197,-3.92,0.96,0.106
198,-3.92,0.97,0.10166666666666667
199,-3.92,0.98,0.10933333333333334
200,-3.92,0.99,0.12666666666666668
201,-3.92,1.0,0.103
202,-3.84,0.0,0.09433333333333334
203,-3.84,0.01,0.105
204,-3.84,0.02,0.102
205,-3.84,0.03,0.09633333333333334
206,-3.84,0.04,0.10833333333333334
207,-3.84,0.05,0.104
208,-3.84,0.06,0.099
209,-3.84,0.07,0.1
210,-3.84,0.08,0.09
211,-3.84,0.09,0.103
212,-3.84,0.1,0.10766666666666666
213,-3.84,0.11,0.09566666666666666
214,-3.84,0.12,0.096
215,-3.84,0.13,0.1
216,-3.84,0.14,0.10333333333333333
217,-3.84,0.15,0.09666666666666666
218,-3.84,0.16,0.11666666666666667
219,-3.84,0.17,0.106
220,-3.84,0.18,0.10766666666666666
221,-3.84,0.19,0.09233333333333334
222,-3.84,0.2,0.10133333333333333
223,-3.84,0.21,0.09766666666666667
224,-3.84,0.22,0.09633333333333334
225,-3.84,0.23,0.09933333333333333
226,-3.84,0.24,0.094
227,-3.84,0.25,0.106
228,-3.84,0.26,0.107
229,-3.84,0.27,0.09966666666666667
230,-3.84,0.28,0.09566666666666666
231,-3.84,0.29,0.09366666666666666
232,-3.84,0.3,0.09033333333333333
233,-3.84,0.31,0.095
234,-3.84,0.32,0.105
235,-3.84,0.33,0.09033333333333333
236,-3.84,0.34,0.09766666666666667
237,-3.84,0.35,0.09566666666666666
238,-3.84,0.36,0.108
239,-3.84,0.37,0.099
240,-3.84,0.38,0.10133333333333333
241,-3.84,0.39,0.10766666666666666
242,-3.84,0.4,0.11166666666666666
243,-3.84,0.41,0.10633333333333334
244,-3.84,0.42,0.095
245,-3.84,0.43,0.09566666666666666
246,-3.84,0.44,0.109
247,-3.84,0.45,0.10633333333333334
248,-3.84,0.46,0.10333333333333333
249,-3.84,0.47,0.098
250,-3.84,0.48,0.08533333333333333
251,-3.84,0.49,0.10133333333333333
252,-3.84,0.5,0.10633333333333334
253,-3.84,0.51,0.09966666666666667
254,-3.84,0.52,0.10266666666666667
255,-3.84,0.53,0.09833333333333333
256,-3.84,0.54,0.107
257,-3.84,0.55,0.09633333333333334
258,-3.84,0.56,0.107
259,-3.84,0.57,0.10866666666666666
260,-3.84,0.58,0.09333333333333334
261,-3.84,0.59,0.1
262,-3.84,0.6,0.107
263,-3.84,0.61,0.101
264,-3.84,0.62,0.09966666666666667
265,-3.84,0.63,0.10266666666666667
266,-3.84,0.64,0.09866666666666667
267,-3.84,0.65,0.097
268,-3.84,0.66,0.09766666666666667
269,-3.84,0.67,0.10133333333333333
270,-3.84,0.68,0.097
271,-3.84,0.69,0.10733333333333334
272,-3.84,0.7,0.11366666666666667
273,-3.84,0.71,0.10333333333333333
274,-3.84,0.72,0.09733333333333333
275,-3.84,0.73,0.10833333333333334
276,-3.84,0.74,0.101
277,-3.84,0.75,0.105
278,-3.84,0.76,0.111
279,-3.84,0.77,0.117
280,-3.84,0.78,0.10033333333333333
281,-3.84,0.79,0.11033333333333334
282,-3.84,0.8,0.10333333333333333
283,-3.84,0.81,0.10866666666666666
284,-3.84,0.82,0.10166666666666667
285,-3.84,0.83,0.11033333333333334
286,-3.84,0.84,0.111
287,-3.84,0.85,0.102
288,-3.84,0.86,0.11066666666666666
289,-3.84,0.87,0.108
290,-3.84,0.88,0.10633333333333334
291,-3.84,0.89,0.11533333333333333
292,-3.84,0.9,0.11733333333333333
293,-3.84,0.91,0.10966666666666666
294,-3.84,0.92,0.11533333333333333
295,-3.84,0.93,0.106
296,-3.84,0.94,0.11333333333333333
297,-3.84,0.95,0.10033333333333333
298,-3.84,0.96,0.11833333333333333
299,-3.84,0.97,0.114
300,-3.84,0.98,0.121
301,-3.84,0.99,0.112
302,-3.84,1.0,0.114
303,-3.76,0.0,0.10266666666666667
304,-3.76,0.01,0.094
305,-3.76,0.02,0.08933333333333333
306,-3.76,0.03,0.09966666666666667
307,-3.76,0.04,0.105
308,-3.76,0.05,0.09466666666666666
309,-3.76,0.06,0.111
310,-3.76,0.07,0.09966666666666667
311,-3.76,0.08,0.10366666666666667
312,-3.76,0.09,0.09666666666666666
313,-3.76,0.1,0.09633333333333334
314,-3.76,0.11,0.096
315,-3.76,0.12,0.10566666666666667
316,-3.76,0.13,0.10533333333333333
317,-3.76,0.14,0.106
318,-3.76,0.15,0.103
319,-3.76,0.16,0.10433333333333333
320,-3.76,0.17,0.09333333333333334
321,-3.76,0.18,0.09533333333333334
322,-3.76,0.19,0.101
323,-3.76,0.2,0.11266666666666666
324,-3.76,0.21,0.09433333333333334
325,-3.76,0.22,0.099
326,-3.76,0.23,0.09933333333333333
327,-3.76,0.24,0.101
328,-3.76,0.25,0.10533333333333333
329,-3.76,0.26,0.10966666666666666
330,-3.76,0.27,0.09866666666666667
331,-3.76,0.28,0.11533333333333333
332,-3.76,0.29,0.10633333333333334
333,-3.76,0.3,0.10433333333333333
334,-3.76,0.31,0.10233333333333333
335,-3.76,0.32,0.09733333333333333
336,-3.76,0.33,0.09233333333333334
337,-3.76,0.34,0.10233333333333333
338,-3.76,0.35,0.09666666666666666
339,-3.76,0.36,0.10733333333333334
340,-3.76,0.37,0.109
341,-3.76,0.38,0.099
342,-3.76,0.39,0.09233333333333334
343,-3.76,0.4,0.095
344,-3.76,0.41,0.10666666666666667
345,-3.76,0.42,0.108
346,-3.76,0.43,0.10366666666666667
347,-3.76,0.44,0.101
348,-3.76,0.45,0.11233333333333333
349,-3.76,0.46,0.09866666666666667
350,-3.76,0.47,0.09966666666666667
351,-3.76,0.48,0.10833333333333334
352,-3.76,0.49,0.10266666666666667
353,-3.76,0.5,0.09633333333333334
354,-3.76,0.51,0.09933333333333333
355,-3.76,0.52,0.094
356,-3.76,0.53,0.10733333333333334
357,-3.76,0.54,0.10733333333333334
358,-3.76,0.55,0.09933333333333333
359,-3.76,0.56,0.099
360,-3.76,0.57,0.09266666666666666
361,-3.76,0.58,0.10366666666666667
362,-3.76,0.59,0.09733333333333333
363,-3.76,0.6,0.10266666666666667
364,-3.76,0.61,0.09966666666666667
365,-3.76,0.62,0.10933333333333334
366,-3.76,0.63,0.10466666666666667
367,-3.76,0.64,0.10666666666666667
368,-3.76,0.65,0.102
369,-3.76,0.66,0.10166666666666667
370,-3.76,0.67,0.095
371,-3.76,0.68,0.10433333333333333
372,-3.76,0.69,0.09233333333333334
373,-3.76,0.7,0.11133333333333334
374,-3.76,0.71,0.09933333333333333
375,-3.76,0.72,0.10533333333333333
376,-3.76,0.73,0.10333333333333333
377,-3.76,0.74,0.11066666666666666
378,-3.76,0.75,0.111
379,-3.76,0.76,0.09733333333333333
380,-3.76,0.77,0.105
381,-3.76,0.78,0.10866666666666666
382,-3.76,0.79,0.101
383,-3.76,0.8,0.11033333333333334
384,-3.76,0.81,0.108
385,-3.76,0.82,0.113
386,-3.76,0.83,0.104
387,-3.76,0.84,0.11133333333333334
388,-3.76,0.85,0.11533333333333333
389,-3.76,0.86,0.108
390,-3.76,0.87,0.11233333333333333
391,-3.76,0.88,0.105
392,-3.76,0.89,0.11766666666666667
393,-3.76,0.9,0.11033333333333334
394,-3.76,0.91,0.10966666666666666
395,-3.76,0.92,0.10866666666666666
396,-3.76,0.93,0.11166666666666666
397,-3.76,0.94,0.12
398,-3.76,0.95,0.10866666666666666
399,-3.76,0.96,0.11066666666666666
400,-3.76,0.97,0.11333333333333333
401,-3.76,0.98,0.11733333333333333
402,-3.76,0.99,0.10833333333333334
403,-3.76,1.0,0.12266666666666666
404,-3.68,0.0,0.10366666666666667
405,-3.68,0.01,0.10066666666666667
406,-3.68,0.02,0.10366666666666667
407,-3.68,0.03,0.09833333333333333
408,-3.68,0.04,0.09733333333333333
409,-3.68,0.05,0.10633333333333334
410,-3.68,0.06,0.09366666666666666
411,-3.68,0.07,0.09866666666666667
412,-3.68,0.08,0.10766666666666666
413,-3.68,0.09,0.10166666666666667
414,-3.68,0.1,0.10633333333333334
415,-3.68,0.11,0.10733333333333334
416,-3.68,0.12,0.08933333333333333
417,-3.68,0.13,0.11166666666666666
418,-3.68,0.14,0.09533333333333334
419,-3.68,0.15,0.09966666666666667
420,-3.68,0.16,0.111
421,-3.68,0.17,0.10333333333333333
422,-3.68,0.18,0.10433333333333333
423,-3.68,0.19,0.097
424,-3.68,0.2,0.10433333333333333
425,-3.68,0.21,0.107
426,-3.68,0.22,0.10066666666666667
427,-3.68,0.23,0.09466666666666666
428,-3.68,0.24,0.09266666666666666
429,-3.68,0.25,0.10266666666666667
430,-3.68,0.26,0.10333333333333333
431,-3.68,0.27,0.1
432,-3.68,0.28,0.10266666666666667
433,-3.68,0.29,0.09233333333333334
434,-3.68,0.3,0.09333333333333334
435,-3.68,0.31,0.09866666666666667
436,-3.68,0.32,0.105
437,-3.68,0.33,0.09266666666666666
438,-3.68,0.34,0.10333333333333333
439,-3.68,0.35,0.10933333333333334
440,-3.68,0.36,0.104
441,-3.68,0.37,0.089
442,-3.68,0.38,0.10566666666666667
443,-3.68,0.39,0.092
444,-3.68,0.4,0.097
445,-3.68,0.41,0.093
446,-3.68,0.42,0.099
447,-3.68,0.43,0.10133333333333333
448,-3.68,0.44,0.105
449,-3.68,0.45,0.10333333333333333
450,-3.68,0.46,0.08833333333333333
451,-3.68,0.47,0.111
452,-3.68,0.48,0.09933333333333333
453,-3.68,0.49,0.094
454,-3.68,0.5,0.09533333333333334
455,-3.68,0.51,0.10366666666666667
456,-3.68,0.52,0.106
457,-3.68,0.53,0.09566666666666666
458,-3.68,0.54,0.09666666666666666
459,-3.68,0.55,0.11166666666666666
460,-3.68,0.56,0.11266666666666666
461,-3.68,0.57,0.096
462,-3.68,0.58,0.10266666666666667
463,-3.68,0.59,0.108
464,-3.68,0.6,0.09566666666666666
465,-3.68,0.61,0.106
466,-3.68,0.62,0.10233333333333333
467,-3.68,0.63,0.09966666666666667
468,-3.68,0.64,0.10366666666666667
469,-3.68,0.65,0.096
470,-3.68,0.66,0.10033333333333333
471,-3.68,0.67,0.10633333333333334
472,-3.68,0.68,0.09766666666666667
473,-3.68,0.69,0.103
474,-3.68,0.7,0.10333333333333333
475,-3.68,0.71,0.10833333333333334
476,-3.68,0.72,0.107
477,-3.68,0.73,0.10266666666666667
478,-3.68,0.74,0.112
479,-3.68,0.75,0.109
480,-3.68,0.76,0.106
481,-3.68,0.77,0.104
482,-3.68,0.78,0.10433333333333333
483,-3.68,0.79,0.10466666666666667
484,-3.68,0.8,0.11633333333333333
485,-3.68,0.81,0.10333333333333333
486,-3.68,0.82,0.11566666666666667
487,-3.68,0.83,0.10333333333333333
488,-3.68,0.84,0.10333333333333333
489,-3.68,0.85,0.11066666666666666
490,-3.68,0.86,0.10866666666666666
491,-3.68,0.87,0.111
492,-3.68,0.88,0.112
493,-3.68,0.89,0.102
494,-3.68,0.9,0.10733333333333334
495,-3.68,0.91,0.12433333333333334
496,-3.68,0.92,0.111
497,-3.68,0.93,0.11133333333333334
498,-3.68,0.94,0.10866666666666666
499,-3.68,0.95,0.11933333333333333
500,-3.68,0.96,0.11633333333333333
501,-3.68,0.97,0.113
502,-3.68,0.98,0.12366666666666666
503,-3.68,0.99,0.12066666666666667
504,-3.68,1.0,0.11733333333333333
505,-3.6,0.0,0.10766666666666666
506,-3.6,0.01,0.09066666666666667
507,-3.6,0.02,0.103
508,-3.6,0.03,0.10333333333333333
509,-3.6,0.04,0.1
510,-3.6,0.05,0.09533333333333334
511,-3.6,0.06,0.10333333333333333
512,-3.6,0.07,0.09833333333333333
513,-3.6,0.08,0.10066666666666667
514,-3.6,0.09,0.10666666666666667
515,-3.6,0.1,0.105
516,-3.6,0.11,0.10466666666666667
517,-3.6,0.12,0.10233333333333333
518,-3.6,0.13,0.104
519,-3.6,0.14,0.09666666666666666
520,-3.6,0.15,0.09766666666666667
521,-3.6,0.16,0.09533333333333334
522,-3.6,0.17,0.09566666666666666
523,-3.6,0.18,0.093
524,-3.6,0.19,0.09933333333333333
525,-3.6,0.2,0.095
526,-3.6,0.21,0.11033333333333334
527,-3.6,0.22,0.10133333333333333
528,-3.6,0.23,0.103
529,-3.6,0.24,0.09466666666666666
530,-3.6,0.25,0.097
531,-3.6,0.26,0.103
532,-3.6,0.27,0.10166666666666667
533,-3.6,0.28,0.105
534,-3.6,0.29,0.10766666666666666
535,-3.6,0.3,0.103
536,-3.6,0.31,0.09766666666666667
537,-3.6,0.32,0.103
538,-3.6,0.33,0.09533333333333334
539,-3.6,0.34,0.10933333333333334
540,-3.6,0.35,0.09966666666666667
541,-3.6,0.36,0.11033333333333334
542,-3.6,0.37,0.113
543,-3.6,0.38,0.10566666666666667
544,-3.6,0.39,0.1
545,-3.6,0.4,0.09766666666666667
546,-3.6,0.41,0.098
547,-3.6,0.42,0.09566666666666666
548,-3.6,0.43,0.098
549,-3.6,0.44,0.10833333333333334
550,-3.6,0.45,0.10266666666666667
551,-3.6,0.46,0.09966666666666667
552,-3.6,0.47,0.093
553,-3.6,0.48,0.10966666666666666
554,-3.6,0.49,0.09533333333333334
555,-3.6,0.5,0.09933333333333333
556,-3.6,0.51,0.10933333333333334
557,-3.6,0.52,0.107
558,-3.6,0.53,0.097
559,-3.6,0.54,0.1
560,-3.6,0.55,0.10633333333333334
561,-3.6,0.56,0.09833333333333333
562,-3.6,0.57,0.09866666666666667
563,-3.6,0.58,0.11
564,-3.6,0.59,0.10466666666666667
565,-3.6,0.6,0.10166666666666667
566,-3.6,0.61,0.10233333333333333
567,-3.6,0.62,0.11166666666666666
568,-3.6,0.63,0.09966666666666667
569,-3.6,0.64,0.101
570,-3.6,0.65,0.1
571,-3.6,0.66,0.091
572,-3.6,0.67,0.107
573,-3.6,0.68,0.10466666666666667
574,-3.6,0.69,0.10266666666666667
575,-3.6,0.7,0.108
576,-3.6,0.71,0.09433333333333334
577,-3.6,0.72,0.11033333333333334
578,-3.6,0.73,0.10266666666666667
579,-3.6,0.74,0.107
580,-3.6,0.75,0.097
581,-3.6,0.76,0.10066666666666667
582,-3.6,0.77,0.10733333333333334
583,-3.6,0.78,0.10766666666666666
584,-3.6,0.79,0.108
585,-3.6,0.8,0.10933333333333334
586,-3.6,0.81,0.10266666666666667
587,-3.6,0.82,0.11233333333333333
588,-3.6,0.83,0.10566666666666667
589,-3.6,0.84,0.10566666666666667
590,-3.6,0.85,0.10833333333333334
591,-3.6,0.86,0.10233333333333333
592,-3.6,0.87,0.11566666666666667
593,-3.6,0.88,0.11266666666666666
594,-3.6,0.89,0.11333333333333333
595,-3.6,0.9,0.10933333333333334
596,-3.6,0.91,0.118
597,-3.6,0.92,0.10666666666666667
598,-3.6,0.93,0.12666666666666668
599,-3.6,0.94,0.11666666666666667
600,-3.6,0.95,0.11166666666666666
601,-3.6,0.96,0.12266666666666666
602,-3.6,0.97,0.11233333333333333
603,-3.6,0.98,0.118
604,-3.6,0.99,0.12766666666666668
605,-3.6,1.0,0.11533333333333333
606,-3.52,0.0,0.10266666666666667
607,-3.52,0.01,0.11133333333333334
608,-3.52,0.02,0.111
609,-3.52,0.03,0.10266666666666667
610,-3.52,0.04,0.09666666666666666
611,-3.52,0.05,0.10533333333333333
612,-3.52,0.06,0.107
613,-3.52,0.07,0.1
614,-3.52,0.08,0.09333333333333334
615,-3.52,0.09,0.09966666666666667
616,-3.52,0.1,0.09466666666666666
617,-3.52,0.11,0.096
618,-3.52,0.12,0.09766666666666667
619,-3.52,0.13,0.09666666666666666
620,-3.52,0.14,0.103
621,-3.52,0.15,0.10066666666666667
622,-3.52,0.16,0.10533333333333333
623,-3.52,0.17,0.10166666666666667
624,-3.52,0.18,0.09933333333333333
625,-3.52,0.19,0.10433333333333333
626,-3.52,0.2,0.10833333333333334
627,-3.52,0.21,0.097
628,-3.52,0.22,0.105
629,-3.52,0.23,0.097
630,-3.52,0.24,0.09633333333333334
631,-3.52,0.25,0.09733333333333333
632,-3.52,0.26,0.107
633,-3.52,0.27,0.10333333333333333
634,-3.52,0.28,0.103
635,-3.52,0.29,0.099
636,-3.52,0.3,0.108
637,-3.52,0.31,0.099
638,-3.52,0.32,0.101
639,-3.52,0.33,0.09666666666666666
640,-3.52,0.34,0.097
641,-3.52,0.35,0.10466666666666667
642,-3.52,0.36,0.09366666666666666
643,-3.52,0.37,0.097
644,-3.52,0.38,0.09266666666666666
645,-3.52,0.39,0.10133333333333333
646,-3.52,0.4,0.093
647,-3.52,0.41,0.102
648,-3.52,0.42,0.10066666666666667
649,-3.52,0.43,0.09633333333333334
650,-3.52,0.44,0.09733333333333333
651,-3.52,0.45,0.09566666666666666
652,-3.52,0.46,0.104
653,-3.52,0.47,0.10633333333333334
654,-3.52,0.48,0.106
655,-3.52,0.49,0.09766666666666667
656,-3.52,0.5,0.097
657,-3.52,0.51,0.09466666666666666
658,-3.52,0.52,0.10533333333333333
659,-3.52,0.53,0.10066666666666667
660,-3.52,0.54,0.09866666666666667
661,-3.52,0.55,0.097
662,-3.52,0.56,0.09966666666666667
663,-3.52,0.57,0.102
664,-3.52,0.58,0.10166666666666667
665,-3.52,0.59,0.10333333333333333
666,-3.52,0.6,0.10566666666666667
667,-3.52,0.61,0.09866666666666667
668,-3.52,0.62,0.09933333333333333
669,-3.52,0.63,0.102
670,-3.52,0.64,0.114
671,-3.52,0.65,0.10333333333333333
672,-3.52,0.66,0.104
673,-3.52,0.67,0.097
674,-3.52,0.68,0.10633333333333334
675,-3.52,0.69,0.11266666666666666
676,-3.52,0.7,0.11733333333333333
677,-3.52,0.71,0.09933333333333333
678,-3.52,0.72,0.10633333333333334
679,-3.52,0.73,0.10366666666666667
680,-3.52,0.74,0.10133333333333333
681,-3.52,0.75,0.10666666666666667
682,-3.52,0.76,0.10633333333333334
683,-3.52,0.77,0.11033333333333334
684,-3.52,0.78,0.115
685,-3.52,0.79,0.11366666666666667
686,-3.52,0.8,0.11033333333333334
687,-3.52,0.81,0.11
688,-3.52,0.82,0.104
689,-3.52,0.83,0.11866666666666667
690,-3.52,0.84,0.10866666666666666
691,-3.52,0.85,0.11233333333333333
692,-3.52,0.86,0.11233333333333333
693,-3.52,0.87,0.11566666666666667
694,-3.52,0.88,0.11633333333333333
695,-3.52,0.89,0.121
696,-3.52,0.9,0.117
697,-3.52,0.91,0.121
698,-3.52,0.92,0.11666666666666667
699,-3.52,0.93,0.111
700,-3.52,0.94,0.12
701,-3.52,0.95,0.111
702,-3.52,0.96,0.122
703,-3.52,0.97,0.13233333333333333
704,-3.52,0.98,0.117
705,-3.52,0.99,0.12966666666666668
706,-3.52,1.0,0.12166666666666667
707,-3.44,0.0,0.10166666666666667
708,-3.44,0.01,0.09066666666666667
709,-3.44,0.02,0.10066666666666667
710,-3.44,0.03,0.09766666666666667
711,-3.44,0.04,0.101
712,-3.44,0.05,0.10233333333333333
713,-3.44,0.06,0.103
714,-3.44,0.07,0.09733333333333333
715,-3.44,0.08,0.117
716,-3.44,0.09,0.09766666666666667
717,-3.44,0.1,0.08633333333333333
718,-3.44,0.11,0.104
719,-3.44,0.12,0.09766666666666667
720,-3.44,0.13,0.09966666666666667
721,-3.44,0.14,0.091
722,-3.44,0.15,0.095
723,-3.44,0.16,0.105
724,-3.44,0.17,0.10566666666666667
725,-3.44,0.18,0.10433333333333333
726,-3.44,0.19,0.09933333333333333
727,-3.44,0.2,0.09366666666666666
728,-3.44,0.21,0.08566666666666667
729,-3.44,0.22,0.10366666666666667
730,-3.44,0.23,0.103
731,-3.44,0.24,0.103
732,-3.44,0.25,0.09566666666666666
733,-3.44,0.26,0.097
734,-3.44,0.27,0.087
735,-3.44,0.28,0.09933333333333333
736,-3.44,0.29,0.09466666666666666
737,-3.44,0.3,0.09766666666666667
738,-3.44,0.31,0.10433333333333333
739,-3.44,0.32,0.10166666666666667
740,-3.44,0.33,0.09433333333333334
741,-3.44,0.34,0.10933333333333334
742,-3.44,0.35,0.11
743,-3.44,0.36,0.102
744,-3.44,0.37,0.1
745,-3.44,0.38,0.098
746,-3.44,0.39,0.10166666666666667
747,-3.44,0.4,0.107
748,-3.44,0.41,0.10766666666666666
749,-3.44,0.42,0.10666666666666667
750,-3.44,0.43,0.104
751,-3.44,0.44,0.10933333333333334
752,-3.44,0.45,0.098
753,-3.44,0.46,0.094
754,-3.44,0.47,0.10266666666666667
755,-3.44,0.48,0.09333333333333334
756,-3.44,0.49,0.1
757,-3.44,0.5,0.10266666666666667
758,-3.44,0.51,0.10433333333333333
759,-3.44,0.52,0.10066666666666667
760,-3.44,0.53,0.10766666666666666
761,-3.44,0.54,0.11233333333333333
762,-3.44,0.55,0.09966666666666667
763,-3.44,0.56,0.10133333333333333
764,-3.44,0.57,0.10466666666666667
765,-3.44,0.58,0.10166666666666667
766,-3.44,0.59,0.109
767,-3.44,0.6,0.09566666666666666
768,-3.44,0.61,0.108
769,-3.44,0.62,0.11033333333333334
770,-3.44,0.63,0.10733333333333334
771,-3.44,0.64,0.09866666666666667
772,-3.44,0.65,0.11366666666666667
773,-3.44,0.66,0.095
774,-3.44,0.67,0.09733333333333333
775,-3.44,0.68,0.10233333333333333
776,-3.44,0.69,0.113
777,-3.44,0.7,0.11233333333333333
778,-3.44,0.71,0.11666666666666667
779,-3.44,0.72,0.108
780,-3.44,0.73,0.10166666666666667
781,-3.44,0.74,0.11266666666666666
782,-3.44,0.75,0.11466666666666667
783,-3.44,0.76,0.11033333333333334
784,-3.44,0.77,0.10566666666666667
785,-3.44,0.78,0.118
786,-3.44,0.79,0.11766666666666667
787,-3.44,0.8,0.11833333333333333
788,-3.44,0.81,0.123
789,-3.44,0.82,0.11233333333333333
790,-3.44,0.83,0.111
791,-3.44,0.84,0.11666666666666667
792,-3.44,0.85,0.11766666666666667
793,-3.44,0.86,0.11166666666666666
794,-3.44,0.87,0.11566666666666667
795,-3.44,0.88,0.11633333333333333
796,-3.44,0.89,0.11933333333333333
797,-3.44,0.9,0.11966666666666667
798,-3.44,0.91,0.11566666666666667
799,-3.44,0.92,0.11866666666666667
800,-3.44,0.93,0.11766666666666667
801,-3.44,0.94,0.127
802,-3.44,0.95,0.11933333333333333
803,-3.44,0.96,0.12333333333333334
804,-3.44,0.97,0.12633333333333333
805,-3.44,0.98,0.12933333333333333
806,-3.44,0.99,0.12866666666666668
807,-3.44,1.0,0.13
808,-3.36,0.0,0.09966666666666667
809,-3.36,0.01,0.10666666666666667
810,-3.36,0.02,0.108
811,-3.36,0.03,0.08566666666666667
812,-3.36,0.04,0.09333333333333334
813,-3.36,0.05,0.09733333333333333
814,-3.36,0.06,0.10266666666666667
815,-3.36,0.07,0.10133333333333333
816,-3.36,0.08,0.10033333333333333
817,-3.36,0.09,0.10066666666666667
818,-3.36,0.1,0.09966666666666667
819,-3.36,0.11,0.10233333333333333
820,-3.36,0.12,0.092
821,-3.36,0.13,0.09466666666666666
822,-3.36,0.14,0.106
823,-3.36,0.15,0.09666666666666666
824,-3.36,0.16,0.104
825,-3.36,0.17,0.09833333333333333
826,-3.36,0.18,0.09766666666666667
827,-3.36,0.19,0.095
828,-3.36,0.2,0.09866666666666667
829,-3.36,0.21,0.09566666666666666
830,-3.36,0.22,0.09766666666666667
831,-3.36,0.23,0.09866666666666667
832,-3.36,0.24,0.103
833,-3.36,0.25,0.10566666666666667
834,-3.36,0.26,0.092
835,-3.36,0.27,0.103
836,-3.36,0.28,0.09866666666666667
837,-3.36,0.29,0.08966666666666667
838,-3.36,0.3,0.10166666666666667
839,-3.36,0.31,0.10266666666666667
840,-3.36,0.32,0.099
841,-3.36,0.33,0.10933333333333334
842,-3.36,0.34,0.1
843,-3.36,0.35,0.098
844,-3.36,0.36,0.09333333333333334
845,-3.36,0.37,0.101
846,-3.36,0.38,0.099
847,-3.36,0.39,0.09833333333333333
848,-3.36,0.4,0.113
849,-3.36,0.41,0.09766666666666667
850,-3.36,0.42,0.10466666666666667
851,-3.36,0.43,0.107
852,-3.36,0.44,0.107
853,-3.36,0.45,0.09866666666666667
854,-3.36,0.46,0.089
855,-3.36,0.47,0.09933333333333333
856,-3.36,0.48,0.10133333333333333
857,-3.36,0.49,0.108
858,-3.36,0.5,0.10033333333333333
859,-3.36,0.51,0.101
860,-3.36,0.52,0.09866666666666667
861,-3.36,0.53,0.106
862,-3.36,0.54,0.104
863,-3.36,0.55,0.09966666666666667
864,-3.36,0.56,0.102
865,-3.36,0.57,0.10366666666666667
866,-3.36,0.58,0.09433333333333334
867,-3.36,0.59,0.10733333333333334
868,-3.36,0.6,0.11166666666666666
869,-3.36,0.61,0.101
870,-3.36,0.62,0.11233333333333333
871,-3.36,0.63,0.109
872,-3.36,0.64,0.10066666666666667
873,-3.36,0.65,0.10866666666666666
874,-3.36,0.66,0.09566666666666666
875,-3.36,0.67,0.10133333333333333
876,-3.36,0.68,0.10566666666666667
