mux1,mux2,muh1,muh2,success_rate
4.3,8.6,8.1,16.2,0.462
4.9,9.8,8.6,17.2,0.506
12.6,25.2,6.8,13.6,0.823
6.7,13.4,10.1,20.2,0.594
7.3,14.6,10.6,21.2,0.637
3.6,7.2,7.6,15.2,0.411
13.9,27.8,7.8,15.6,0.834
13.2,26.4,7.3,14.6,0.827
5.6,11.2,9.1,18.2,0.566
6.1,12.2,9.6,19.2,0.586
12.1,24.2,6.3,12.6,0.853
2.9,5.8,7.1,14.2,0.311
-2.5,-5.0,10.9,21.8,0.094
2.3,4.6,6.6,13.2,0.307
14.5,29.0,8.3,16.6,0.806
15.8,31.6,9.3,18.6,0.746
-3.8,-7.6,9.9,19.8,0.108
-3.1,-6.2,10.4,20.8,0.104
15.2,30.4,8.8,17.6,0.802
4.4,8.8,8.1,16.2,0.478
1.6,3.2,6.1,12.2,0.23
5.0,10.0,8.6,17.2,0.507
6.8,13.6,10.1,20.2,0.627
12.7,25.4,6.8,13.6,0.868
7.4,14.8,10.6,21.2,0.686
3.7,7.4,7.6,15.2,0.437
14.0,28.0,7.8,15.6,0.848
5.7,11.4,9.1,18.2,0.589
6.2,12.4,9.6,19.2,0.605
13.3,26.6,7.3,14.6,0.848
3.0,6.0,7.1,14.2,0.339
-2.4,-4.8,10.9,21.8,0.104
12.2,24.4,6.3,12.6,0.839
2.4,4.8,6.6,13.2,0.293
15.9,31.8,9.3,18.6,0.788
14.6,29.2,8.3,16.6,0.803
-3.0,-6.0,10.4,20.8,0.111
15.3,30.6,8.8,17.6,0.805
-3.7,-7.4,9.9,19.8,0.112
1.7,3.4,6.1,12.2,0.255
4.5,9.0,8.1,16.2,0.529
5.1,10.2,8.6,17.2,0.566
6.9,13.8,10.1,20.2,0.648
7.5,15.0,10.6,21.2,0.698
12.8,25.6,6.8,13.6,0.838
3.8,7.6,7.6,15.2,0.455
5.8,11.6,9.1,18.2,0.616
14.1,28.2,7.8,15.6,0.842
13.4,26.8,7.3,14.6,0.866
6.3,12.6,9.6,19.2,0.624
3.1,6.2,7.1,14.2,0.368
-2.3,-4.6,10.9,21.8,0.111
2.5,5.0,6.6,13.2,0.354
12.3,24.6,6.3,12.6,0.818
-2.9,-5.8,10.4,20.8,0.094
16.0,32.0,9.3,18.6,0.772
15.4,30.8,8.8,17.6,0.823
-3.6,-7.2,9.9,19.8,0.094
1.8,3.6,6.1,12.2,0.299
14.7,29.4,8.3,16.6,0.817
4.6,9.2,8.1,16.2,0.574
5.2,10.4,8.6,17.2,0.602
7.6,15.2,10.6,21.2,0.687
3.9,7.8,7.6,15.2,0.501
7.0,14.0,10.1,20.2,0.67
12.9,25.8,6.8,13.6,0.817
5.9,11.8,9.1,18.2,0.645
14.2,28.4,7.8,15.6,0.842
13.5,27.0,7.3,14.6,0.843
3.2,6.4,7.1,14.2,0.423
-2.2,-4.4,10.9,21.8,0.093
6.4,12.8,9.6,19.2,0.648
2.6,5.2,6.6,13.2,0.383
12.4,24.8,6.3,12.6,0.813
-4.0,-8.0,9.4,18.8,0.106
-2.8,-5.6,10.4,20.8,0.094
1.9,3.8,6.1,12.2,0.327
-3.5,-7.0,9.9,19.8,0.096
15.5,31.0,8.8,17.6,0.807
4.7,9.4,8.1,16.2,0.584
14.8,29.6,8.3,16.6,0.838
5.3,10.6,8.6,17.2,0.648
4.0,8.0,7.6,15.2,0.529
7.1,14.2,10.1,20.2,0.669
7.7,15.4,10.6,21.2,0.731
13.0,26.0,6.8,13.6,0.83
6.0,12.0,9.1,18.2,0.688
3.3,6.6,7.1,14.2,0.449
13.6,27.2,7.3,14.6,0.848
-2.1,-4.2,10.9,21.8,0.095
14.3,28.6,7.8,15.6,0.844
2.7,5.4,6.6,13.2,0.415
6.5,13.0,9.6,19.2,0.683
12.5,25.0,6.3,12.6,0.803
-3.9,-7.8,9.4,18.8,0.088
-2.7,-5.4,10.4,20.8,0.088
2.0,4.0,6.1,12.2,0.346
-3.4,-6.8,9.9,19.8,0.085
4.8,9.6,8.1,16.2,0.634
15.6,31.2,8.8,17.6,0.835
14.9,29.8,8.3,16.6,0.826
5.4,10.8,8.6,17.2,0.653
7.2,14.4,10.1,20.2,0.736
4.1,8.2,7.6,15.2,0.581
7.8,15.6,10.6,21.2,0.732
6.1,12.2,9.1,18.2,0.708
13.1,26.2,6.8,13.6,0.838
3.4,6.8,7.1,14.2,0.525
-2.0,-4.0,10.9,21.8,0.088
14.4,28.8,7.8,15.6,0.843
13.7,27.4,7.3,14.6,0.851
2.8,5.6,6.6,13.2,0.47
6.6,13.2,9.6,19.2,0.731
12.6,25.2,6.3,12.6,0.808
-3.8,-7.6,9.4,18.8,0.106
2.1,4.2,6.1,12.2,0.385
-2.6,-5.2,10.4,20.8,0.098
4.9,9.8,8.1,16.2,0.658
-3.3,-6.6,9.9,19.8,0.1
15.7,31.4,8.8,17.6,0.848
4.2,8.4,7.6,15.2,0.614
5.5,11.0,8.6,17.2,0.666
15.0,30.0,8.3,16.6,0.838
7.3,14.6,10.1,20.2,0.729
7.9,15.8,10.6,21.2,0.745
6.2,12.4,9.1,18.2,0.714
13.2,26.4,6.8,13.6,0.829
-1.9,-3.8,10.9,21.8,0.098
3.5,7.0,7.1,14.2,0.54
2.9,5.8,6.6,13.2,0.516
13.8,27.6,7.3,14.6,0.847
14.5,29.0,7.8,15.6,0.867
6.7,13.4,9.6,19.2,0.73
12.7,25.4,6.3,12.6,0.803
-3.7,-7.4,9.4,18.8,0.093
2.2,4.4,6.1,12.2,0.45
5.0,10.0,8.1,16.2,0.677
-2.5,-5.0,10.4,20.8,0.089
-3.2,-6.4,9.9,19.8,0.088
15.8,31.6,8.8,17.6,0.818
5.6,11.2,8.6,17.2,0.683
4.3,8.6,7.6,15.2,0.625
7.4,14.8,10.1,20.2,0.758
8.0,16.0,10.6,21.2,0.758
15.1,30.2,8.3,16.6,0.865
6.3,12.6,9.1,18.2,0.744
13.3,26.6,6.8,13.6,0.848
-1.8,-3.6,10.9,21.8,0.089
3.6,7.2,7.1,14.2,0.543
3.0,6.0,6.6,13.2,0.519
14.6,29.2,7.8,15.6,0.832
13.9,27.8,7.3,14.6,0.836
6.8,13.6,9.6,19.2,0.721
12.8,25.6,6.3,12.6,0.757
-3.6,-7.2,9.4,18.8,0.094
2.3,4.6,6.1,12.2,0.471
5.1,10.2,8.1,16.2,0.698
-2.4,-4.8,10.4,20.8,0.089
-3.1,-6.2,9.9,19.8,0.091
5.7,11.4,8.6,17.2,0.726
4.4,8.8,7.6,15.2,0.647
8.1,16.2,10.6,21.2,0.797
15.9,31.8,8.8,17.6,0.835
7.5,15.0,10.1,20.2,0.752
15.2,30.4,8.3,16.6,0.831
6.4,12.8,9.1,18.2,0.752
13.4,26.8,6.8,13.6,0.813
-1.7,-3.4,10.9,21.8,0.089
3.7,7.4,7.1,14.2,0.586
3.1,6.2,6.6,13.2,0.564
14.0,28.0,7.3,14.6,0.84
14.7,29.4,7.8,15.6,0.829
6.9,13.8,9.6,19.2,0.768
-3.5,-7.0,9.4,18.8,0.096
12.9,25.8,6.3,12.6,0.768
2.4,4.8,6.1,12.2,0.52
-2.3,-4.6,10.4,20.8,0.092
5.2,10.4,8.1,16.2,0.73
8.2,16.4,10.6,21.2,0.797
5.8,11.6,8.6,17.2,0.747
-3.0,-6.0,9.9,19.8,0.091
16.0,32.0,8.8,17.6,0.839
7.6,15.2,10.1,20.2,0.796
6.5,13.0,9.1,18.2,0.765
4.5,9.0,7.6,15.2,0.676
15.3,30.6,8.3,16.6,0.83
13.5,27.0,6.8,13.6,0.801
-1.6,-3.2,10.9,21.8,0.092
3.8,7.6,7.1,14.2,0.635
3.2,6.4,6.6,13.2,0.61
14.1,28.2,7.3,14.6,0.835
7.0,14.0,9.6,19.2,0.776
14.8,29.6,7.8,15.6,0.849
-3.4,-6.8,9.4,18.8,0.083
2.5,5.0,6.1,12.2,0.551
13.0,26.0,6.3,12.6,0.742
-2.2,-4.4,10.4,20.8,0.098
8.3,16.6,10.6,21.2,0.798
5.9,11.8,8.6,17.2,0.742
5.3,10.6,8.1,16.2,0.75
-2.9,-5.8,9.9,19.8,0.096
-4.0,-8.0,8.9,17.8,0.109
6.6,13.2,9.1,18.2,0.795
7.7,15.4,10.1,20.2,0.783
4.6,9.2,7.6,15.2,0.698
15.4,30.8,8.3,16.6,0.845
13.6,27.2,6.8,13.6,0.808
3.9,7.8,7.1,14.2,0.661
-1.5,-3.0,10.9,21.8,0.097
3.3,6.6,6.6,13.2,0.627
14.2,28.4,7.3,14.6,0.817
7.1,14.2,9.6,19.2,0.763
14.9,29.8,7.8,15.6,0.834
-3.3,-6.6,9.4,18.8,0.118
2.6,5.2,6.1,12.2,0.56
-2.1,-4.2,10.4,20.8,0.094
8.4,16.8,10.6,21.2,0.797
13.1,26.2,6.3,12.6,0.718
6.0,12.0,8.6,17.2,0.738
-2.8,-5.6,9.9,19.8,0.097
5.4,10.8,8.1,16.2,0.754
-3.9,-7.8,8.9,17.8,0.093
6.7,13.4,9.1,18.2,0.801
4.7,9.4,7.6,15.2,0.725
7.8,15.6,10.1,20.2,0.807
15.5,31.0,8.3,16.6,0.852
13.7,27.4,6.8,13.6,0.766
4.0,8.0,7.1,14.2,0.665
-1.4,-2.8,10.9,21.8,0.095
3.4,6.8,6.6,13.2,0.669
7.2,14.4,9.6,19.2,0.805
14.3,28.6,7.3,14.6,0.815
-3.2,-6.4,9.4,18.8,0.114
15.0,30.0,7.8,15.6,0.842
2.7,5.4,6.1,12.2,0.605
-2.0,-4.0,10.4,20.8,0.086
8.5,17.0,10.6,21.2,0.817
6.1,12.2,8.6,17.2,0.768
13.2,26.4,6.3,12.6,0.693
-2.7,-5.4,9.9,19.8,0.082
5.5,11.0,8.1,16.2,0.771
-3.8,-7.6,8.9,17.8,0.101
6.8,13.6,9.1,18.2,0.773
4.8,9.6,7.6,15.2,0.734
7.9,15.8,10.1,20.2,0.816
15.6,31.2,8.3,16.6,0.848
4.1,8.2,7.1,14.2,0.695
13.8,27.6,6.8,13.6,0.781
3.5,7.0,6.6,13.2,0.675
-1.3,-2.6,10.9,21.8,0.086
7.3,14.6,9.6,19.2,0.796
14.4,28.8,7.3,14.6,0.824
-3.1,-6.2,9.4,18.8,0.098
2.8,5.6,6.1,12.2,0.63
15.1,30.2,7.8,15.6,0.837
-1.9,-3.8,10.4,20.8,0.116
8.6,17.2,10.6,21.2,0.824
6.2,12.4,8.6,17.2,0.808
-2.6,-5.2,9.9,19.8,0.117
13.3,26.6,6.3,12.6,0.673
5.6,11.2,8.1,16.2,0.787
4.9,9.8,7.6,15.2,0.78
-3.7,-7.4,8.9,17.8,0.109
6.9,13.8,9.1,18.2,0.814
8.0,16.0,10.1,20.2,0.811
15.7,31.4,8.3,16.6,0.859
4.2,8.4,7.1,14.2,0.704
3.6,7.2,6.6,13.2,0.705
-1.2,-2.4,10.9,21.8,0.116
13.9,27.8,6.8,13.6,0.758
7.4,14.8,9.6,19.2,0.824
-3.0,-6.0,9.4,18.8,0.11
14.5,29.0,7.3,14.6,0.803
2.9,5.8,6.1,12.2,0.658
-1.8,-3.6,10.4,20.8,0.114
8.7,17.4,10.6,21.2,0.828
15.2,30.4,7.8,15.6,0.835
-2.5,-5.0,9.9,19.8,0.113
6.3,12.6,8.6,17.2,0.797
13.4,26.8,6.3,12.6,0.67
5.0,10.0,7.6,15.2,0.76
-3.6,-7.2,8.9,17.8,0.123
5.7,11.4,8.1,16.2,0.794
7.0,14.0,9.1,18.2,0.802
8.1,16.2,10.1,20.2,0.814
15.8,31.6,8.3,16.6,0.853
4.3,8.6,7.1,14.2,0.729
3.7,7.4,6.6,13.2,0.745
-1.1,-2.2,10.9,21.8,0.113
14.0,28.0,6.8,13.6,0.746
7.5,15.0,9.6,19.2,0.819
14.6,29.2,7.3,14.6,0.802
-2.9,-5.8,9.4,18.8,0.123
3.0,6.0,6.1,12.2,0.67
-1.7,-3.4,10.4,20.8,0.098
8.8,17.6,10.6,21.2,0.837
15.3,30.6,7.8,15.6,0.838
-2.4,-4.8,9.9,19.8,0.101
-3.5,-7.0,8.9,17.8,0.118
5.1,10.2,7.6,15.2,0.77
6.4,12.8,8.6,17.2,0.807
5.8,11.6,8.1,16.2,0.822
13.5,27.0,6.3,12.6,0.648
7.1,14.2,9.1,18.2,0.832
8.2,16.4,10.1,20.2,0.819
4.4,8.8,7.1,14.2,0.768
15.9,31.8,8.3,16.6,0.838
3.8,7.6,6.6,13.2,0.741
7.6,15.2,9.6,19.2,0.816
-1.0,-2.0,10.9,21.8,0.098
14.1,28.2,6.8,13.6,0.727
-2.8,-5.6,9.4,18.8,0.117
14.7,29.4,7.3,14.6,0.79
-1.6,-3.2,10.4,20.8,0.109
8.9,17.8,10.6,21.2,0.838
3.1,6.2,6.1,12.2,0.707
5.2,10.4,7.6,15.2,0.787
-3.4,-6.8,8.9,17.8,0.112
6.5,13.0,8.6,17.2,0.832
5.9,11.8,8.1,16.2,0.792
-2.3,-4.6,9.9,19.8,0.109
15.4,30.8,7.8,15.6,0.811
13.6,27.2,6.3,12.6,0.643
7.2,14.4,9.1,18.2,0.82
8.3,16.6,10.1,20.2,0.87
4.5,9.0,7.1,14.2,0.735
16.0,32.0,8.3,16.6,0.834
3.9,7.8,6.6,13.2,0.743
7.7,15.4,9.6,19.2,0.821
-0.9,-1.8,10.9,21.8,0.11
-2.7,-5.4,9.4,18.8,0.113
14.2,28.4,6.8,13.6,0.707
14.8,29.6,7.3,14.6,0.749
5.3,10.6,7.6,15.2,0.822
-1.5,-3.0,10.4,20.8,0.124
9.0,18.0,10.6,21.2,0.855
3.2,6.4,6.1,12.2,0.736
-3.3,-6.6,8.9,17.8,0.102
6.6,13.2,8.6,17.2,0.836
-2.2,-4.4,9.9,19.8,0.123
6.0,12.0,8.1,16.2,0.817
7.3,14.6,9.1,18.2,0.822
8.4,16.8,10.1,20.2,0.837
15.5,31.0,7.8,15.6,0.794
13.7,27.4,6.3,12.6,0.569
4.6,9.2,7.1,14.2,0.783
-4.0,-8.0,8.4,16.8,0.097
4.0,8.0,6.6,13.2,0.754
7.8,15.6,9.6,19.2,0.843
-0.8,-1.6,10.9,21.8,0.124
-2.6,-5.2,9.4,18.8,0.104
14.9,29.8,7.3,14.6,0.782
14.3,28.6,6.8,13.6,0.702
5.4,10.8,7.6,15.2,0.808
-1.4,-2.8,10.4,20.8,0.117
9.1,18.2,10.6,21.2,0.833
3.3,6.6,6.1,12.2,0.739
-3.2,-6.4,8.9,17.8,0.097
6.7,13.4,8.6,17.2,0.829
-2.1,-4.2,9.9,19.8,0.118
8.5,17.0,10.1,20.2,0.834
7.4,14.8,9.1,18.2,0.85
6.1,12.2,8.1,16.2,0.797
15.6,31.2,7.8,15.6,0.818
4.7,9.4,7.1,14.2,0.805
13.8,27.6,6.3,12.6,0.535
-3.9,-7.8,8.4,16.8,0.097
4.1,8.2,6.6,13.2,0.757
7.9,15.8,9.6,19.2,0.845
-0.7,-1.4,10.9,21.8,0.117
-2.5,-5.0,9.4,18.8,0.095
15.0,30.0,7.3,14.6,0.746
5.5,11.0,7.6,15.2,0.816
9.2,18.4,10.6,21.2,0.84
-1.3,-2.6,10.4,20.8,0.113
14.4,28.8,6.8,13.6,0.63
3.4,6.8,6.1,12.2,0.755
-3.1,-6.2,8.9,17.8,0.097
-2.0,-4.0,9.9,19.8,0.112
6.8,13.6,8.6,17.2,0.849
6.2,12.4,8.1,16.2,0.815
8.6,17.2,10.1,20.2,0.838
7.5,15.0,9.1,18.2,0.839
15.7,31.4,7.8,15.6,0.778
4.8,9.6,7.1,14.2,0.811
4.2,8.4,6.6,13.2,0.798
-3.8,-7.6,8.4,16.8,0.108
13.9,27.8,6.3,12.6,0.536
-0.6,-1.2,10.9,21.8,0.113
8.0,16.0,9.6,19.2,0.855
-2.4,-4.8,9.4,18.8,0.097
15.1,30.2,7.3,14.6,0.725
-1.2,-2.4,10.4,20.8,0.105
5.6,11.2,7.6,15.2,0.817
9.3,18.6,10.6,21.2,0.854
3.5,7.0,6.1,12.2,0.79
-3.0,-6.0,8.9,17.8,0.104
14.5,29.0,6.8,13.6,0.624
-1.9,-3.8,9.9,19.8,0.103
6.3,12.6,8.1,16.2,0.835
6.9,13.8,8.6,17.2,0.811
8.7,17.4,10.1,20.2,0.852
7.6,15.2,9.1,18.2,0.845
4.9,9.8,7.1,14.2,0.822
4.3,8.6,6.6,13.2,0.828
15.8,31.6,7.8,15.6,0.764
-0.5,-1.0,10.9,21.8,0.105
-3.7,-7.4,8.4,16.8,0.109
14.0,28.0,6.3,12.6,0.468
8.1,16.2,9.6,19.2,0.842
-2.3,-4.6,9.4,18.8,0.105
15.2,30.4,7.3,14.6,0.707
-1.1,-2.2,10.4,20.8,0.093
5.7,11.4,7.6,15.2,0.821
3.6,7.2,6.1,12.2,0.772
-2.9,-5.8,8.9,17.8,0.094
-1.8,-3.6,9.9,19.8,0.096
9.4,18.8,10.6,21.2,0.848
14.6,29.2,6.8,13.6,0.643
7.0,14.0,8.6,17.2,0.847
6.4,12.8,8.1,16.2,0.836
8.8,17.6,10.1,20.2,0.841
7.7,15.4,9.1,18.2,0.862
5.0,10.0,7.1,14.2,0.828
4.4,8.8,6.6,13.2,0.824
15.9,31.8,7.8,15.6,0.772
-3.6,-7.2,8.4,16.8,0.096
-0.4,-0.8,10.9,21.8,0.093
14.1,28.2,6.3,12.6,0.403
8.2,16.4,9.6,19.2,0.835
-2.2,-4.4,9.4,18.8,0.092
15.3,30.6,7.3,14.6,0.677
-1.0,-2.0,10.4,20.8,0.098
5.8,11.6,7.6,15.2,0.83
-2.8,-5.6,8.9,17.8,0.092
7.1,14.2,8.6,17.2,0.851
3.7,7.4,6.1,12.2,0.786
-1.7,-3.4,9.9,19.8,0.097
9.5,19.0,10.6,21.2,0.834
14.7,29.4,6.8,13.6,0.571
6.5,13.0,8.1,16.2,0.829
7.8,15.6,9.1,18.2,0.846
8.9,17.8,10.1,20.2,0.846
4.5,9.0,6.6,13.2,0.818
-3.5,-7.0,8.4,16.8,0.117
5.1,10.2,7.1,14.2,0.821
-0.3,-0.6,10.9,21.8,0.098
16.0,32.0,7.8,15.6,0.767
14.2,28.4,6.3,12.6,0.411
8.3,16.6,9.6,19.2,0.851
-2.1,-4.2,9.4,18.8,0.093
15.4,30.8,7.3,14.6,0.673
-0.9,-1.8,10.4,20.8,0.104
5.9,11.8,7.6,15.2,0.835
-2.7,-5.4,8.9,17.8,0.096
3.8,7.6,6.1,12.2,0.803
-1.6,-3.2,9.9,19.8,0.105
7.2,14.4,8.6,17.2,0.857
7.9,15.8,9.1,18.2,0.849
9.6,19.2,10.6,21.2,0.851
6.6,13.2,8.1,16.2,0.841
14.8,29.6,6.8,13.6,0.518
4.6,9.2,6.6,13.2,0.825
9.0,18.0,10.1,20.2,0.835
5.2,10.4,7.1,14.2,0.849
-3.4,-6.8,8.4,16.8,0.098
-4.0,-8.0,7.9,15.8,0.081
-0.2,-0.4,10.9,21.8,0.104
8.4,16.8,9.6,19.2,0.841
14.3,28.6,6.3,12.6,0.38
-2.0,-4.0,9.4,18.8,0.095
15.5,31.0,7.3,14.6,0.614
-2.6,-5.2,8.9,17.8,0.105
6.0,12.0,7.6,15.2,0.827
-0.8,-1.6,10.4,20.8,0.093
3.9,7.8,6.1,12.2,0.809
7.3,14.6,8.6,17.2,0.842
-1.5,-3.0,9.9,19.8,0.093
8.0,16.0,9.1,18.2,0.851
9.7,19.4,10.6,21.2,0.852
6.7,13.4,8.1,16.2,0.832
4.7,9.4,6.6,13.2,0.838
5.3,10.6,7.1,14.2,0.85
-3.3,-6.6,8.4,16.8,0.09
14.9,29.8,6.8,13.6,0.51
9.1,18.2,10.1,20.2,0.825
-0.1,-0.2,10.9,21.8,0.093
-3.9,-7.8,7.9,15.8,0.108
14.4,28.8,6.3,12.6,0.334
-1.9,-3.8,9.4,18.8,0.105
8.5,17.0,9.6,19.2,0.846
6.1,12.2,7.6,15.2,0.841
15.6,31.2,7.3,14.6,0.612
-0.7,-1.4,10.4,20.8,0.092
-2.5,-5.0,8.9,17.8,0.108
7.4,14.8,8.6,17.2,0.854
-1.4,-2.8,9.9,19.8,0.093
9.8,19.6,10.6,21.2,0.83
8.1,16.2,9.1,18.2,0.833
4.0,8.0,6.1,12.2,0.828
6.8,13.6,8.1,16.2,0.837
5.4,10.8,7.1,14.2,0.849
-3.2,-6.4,8.4,16.8,0.072
4.8,9.6,6.6,13.2,0.851
9.2,18.4,10.1,20.2,0.833
0.0,0.0,10.9,21.8,0.092
-3.8,-7.6,7.9,15.8,0.101
15.0,30.0,6.8,13.6,0.48
14.5,29.0,6.3,12.6,0.31
-1.8,-3.6,9.4,18.8,0.108
6.2,12.4,7.6,15.2,0.867
-2.4,-4.8,8.9,17.8,0.102
8.6,17.2,9.6,19.2,0.832
7.5,15.0,8.6,17.2,0.844
15.7,31.4,7.3,14.6,0.55
-0.6,-1.2,10.4,20.8,0.097
-1.3,-2.6,9.9,19.8,0.095
9.9,19.8,10.6,21.2,0.84
8.2,16.4,9.1,18.2,0.843
4.1,8.2,6.1,12.2,0.821
6.9,13.8,8.1,16.2,0.863
5.5,11.0,7.1,14.2,0.83
-3.1,-6.2,8.4,16.8,0.114
4.9,9.8,6.6,13.2,0.838
0.1,0.2,10.9,21.8,0.097
9.3,18.6,10.1,20.2,0.818
-3.7,-7.4,7.9,15.8,0.112
15.1,30.2,6.8,13.6,0.418
-1.7,-3.4,9.4,18.8,0.104
-2.3,-4.6,8.9,17.8,0.118
14.6,29.2,6.3,12.6,0.247
-0.5,-1.0,10.4,20.8,0.104
7.6,15.2,8.6,17.2,0.832
6.3,12.6,7.6,15.2,0.865
8.7,17.4,9.6,19.2,0.847
10.0,20.0,10.6,21.2,0.843
8.3,16.6,9.1,18.2,0.834
15.8,31.6,7.3,14.6,0.542
-1.2,-2.4,9.9,19.8,0.105
4.2,8.4,6.1,12.2,0.827
7.0,14.0,8.1,16.2,0.84
5.6,11.2,7.1,14.2,0.847
-3.0,-6.0,8.4,16.8,0.113
5.0,10.0,6.6,13.2,0.837
-3.6,-7.2,7.9,15.8,0.089
9.4,18.8,10.1,20.2,0.837
0.2,0.4,10.9,21.8,0.103
-1.6,-3.2,9.4,18.8,0.118
15.2,30.4,6.8,13.6,0.41
14.7,29.4,6.3,12.6,0.274
-0.4,-0.8,10.4,20.8,0.109
-2.2,-4.4,8.9,17.8,0.097
8.8,17.6,9.6,19.2,0.824
6.4,12.8,7.6,15.2,0.832
10.1,20.2,10.6,21.2,0.826
7.7,15.4,8.6,17.2,0.841
15.9,31.8,7.3,14.6,0.489
4.3,8.6,6.1,12.2,0.863
8.4,16.8,9.1,18.2,0.853
-1.1,-2.2,9.9,19.8,0.108
7.1,14.2,8.1,16.2,0.853
-2.9,-5.8,8.4,16.8,0.087
5.7,11.4,7.1,14.2,0.844
5.1,10.2,6.6,13.2,0.834
9.5,19.0,10.1,20.2,0.836
0.3,0.6,10.9,21.8,0.109
-3.5,-7.0,7.9,15.8,0.098
-1.5,-3.0,9.4,18.8,0.095
15.3,30.6,6.8,13.6,0.345
-0.3,-0.6,10.4,20.8,0.103
14.8,29.6,6.3,12.6,0.216
10.2,20.4,10.6,21.2,0.829
-2.1,-4.2,8.9,17.8,0.099
8.9,17.8,9.6,19.2,0.828
6.5,13.0,7.6,15.2,0.86
7.8,15.6,8.6,17.2,0.868
4.4,8.8,6.1,12.2,0.843
16.0,32.0,7.3,14.6,0.431
8.5,17.0,9.1,18.2,0.84
7.2,14.4,8.1,16.2,0.839
-2.8,-5.6,8.4,16.8,0.1
5.8,11.6,7.1,14.2,0.834
5.2,10.4,6.6,13.2,0.834
-1.0,-2.0,9.9,19.8,0.102
9.6,19.2,10.1,20.2,0.819
0.4,0.8,10.9,21.8,0.104
-3.4,-6.8,7.9,15.8,0.089
-1.4,-2.8,9.4,18.8,0.099
-0.2,-0.4,10.4,20.8,0.117
14.9,29.8,6.3,12.6,0.225
15.4,30.8,6.8,13.6,0.354
10.3,20.6,10.6,21.2,0.82
9.0,18.0,9.6,19.2,0.852
7.9,15.8,8.6,17.2,0.853
-2.0,-4.0,8.9,17.8,0.089
6.6,13.2,7.6,15.2,0.842
4.5,9.0,6.1,12.2,0.848
8.6,17.2,9.1,18.2,0.852
-4.0,-8.0,7.4,14.8,0.11
7.3,14.6,8.1,16.2,0.844
-2.7,-5.4,8.4,16.8,0.089
5.9,11.8,7.1,14.2,0.852
5.3,10.6,6.6,13.2,0.828
-0.9,-1.8,9.9,19.8,0.12
9.7,19.4,10.1,20.2,0.844
0.5,1.0,10.9,21.8,0.117
-3.3,-6.6,7.9,15.8,0.104
-1.3,-2.6,9.4,18.8,0.09
-0.1,-0.2,10.4,20.8,0.095
15.0,30.0,6.3,12.6,0.192
8.0,16.0,8.6,17.2,0.846
9.1,18.2,9.6,19.2,0.83
10.4,20.8,10.6,21.2,0.818
-1.9,-3.8,8.9,17.8,0.103
6.7,13.4,7.6,15.2,0.857
15.5,31.0,6.8,13.6,0.28
-3.9,-7.8,7.4,14.8,0.104
4.6,9.2,6.1,12.2,0.841
7.4,14.8,8.1,16.2,0.849
8.7,17.4,9.1,18.2,0.838
6.0,12.0,7.1,14.2,0.855
5.4,10.8,6.6,13.2,0.837
-2.6,-5.2,8.4,16.8,0.101
-0.8,-1.6,9.9,19.8,0.095
9.8,19.6,10.1,20.2,0.81
-3.2,-6.4,7.9,15.8,0.093
0.6,1.2,10.9,21.8,0.095
-1.2,-2.4,9.4,18.8,0.103
0.0,0.0,10.4,20.8,0.1
-1.8,-3.6,8.9,17.8,0.092
8.1,16.2,8.6,17.2,0.833
9.2,18.4,9.6,19.2,0.839
10.5,21.0,10.6,21.2,0.806
15.1,30.2,6.3,12.6,0.167
6.8,13.6,7.6,15.2,0.84
15.6,31.2,6.8,13.6,0.278
-3.8,-7.6,7.4,14.8,0.09
4.7,9.4,6.1,12.2,0.843
7.5,15.0,8.1,16.2,0.84
8.8,17.6,9.1,18.2,0.819
6.1,12.2,7.1,14.2,0.847
5.5,11.0,6.6,13.2,0.854
-2.5,-5.0,8.4,16.8,0.092
-0.7,-1.4,9.9,19.8,0.099
-3.1,-6.2,7.9,15.8,0.112
9.9,19.8,10.1,20.2,0.815
0.7,1.4,10.9,21.8,0.1
-1.1,-2.2,9.4,18.8,0.094
0.1,0.2,10.4,20.8,0.089
8.2,16.4,8.6,17.2,0.823
9.3,18.6,9.6,19.2,0.843
-1.7,-3.4,8.9,17.8,0.112
15.2,30.4,6.3,12.6,0.161
10.6,21.2,10.6,21.2,0.824
6.9,13.8,7.6,15.2,0.847
-3.7,-7.4,7.4,14.8,0.089
7.6,15.2,8.1,16.2,0.844
8.9,17.8,9.1,18.2,0.792
15.7,31.4,6.8,13.6,0.238
4.8,9.6,6.1,12.2,0.865
5.6,11.2,6.6,13.2,0.853
-2.4,-4.8,8.4,16.8,0.114
6.2,12.4,7.1,14.2,0.851
-0.6,-1.2,9.9,19.8,0.09
-3.0,-6.0,7.9,15.8,0.107
0.8,1.6,10.9,21.8,0.089
10.0,20.0,10.1,20.2,0.792
-1.0,-2.0,9.4,18.8,0.111
0.2,0.4,10.4,20.8,0.104
8.3,16.6,8.6,17.2,0.832
-1.6,-3.2,8.9,17.8,0.106
7.0,14.0,7.6,15.2,0.839
9.4,18.8,9.6,19.2,0.83
7.7,15.4,8.1,16.2,0.837
10.7,21.4,10.6,21.2,0.784
15.3,30.6,6.3,12.6,0.167
-3.6,-7.2,7.4,14.8,0.099
9.0,18.0,9.1,18.2,0.805
-2.3,-4.6,8.4,16.8,0.105
4.9,9.8,6.1,12.2,0.863
5.7,11.4,6.6,13.2,0.829
