mux1,mux2,muh1,muh2,success_rate
14.4,28.8,-0.3,-0.3,0.089
5.4,10.8,0.5,0.5,0.098
9.5,19.0,-3.8,-3.8,0.089
10.2,20.4,-3.3,-3.3,0.089
1.3,2.6,-2.5,-2.5,0.115
-0.2,-0.4,-3.5,-3.5,0.133
13.1,26.2,-1.3,-1.3,0.111
2.6,5.2,-1.5,-1.5,0.097
13.7,27.4,-0.8,-0.8,0.089
-0.8,-1.6,-4.0,-4.0,0.176
11.0,22.0,-2.8,-2.8,0.111
3.4,6.8,-1.0,-1.0,0.11
11.7,23.4,-2.3,-2.3,0.111
12.4,24.8,-1.8,-1.8,0.111
0.6,1.2,-3.0,-3.0,0.107
4.8,9.6,0.0,0.0,0.101
15.2,30.4,0.2,0.2,0.111
15.9,31.8,0.7,0.7,0.111
4.1,8.2,-0.5,-0.5,0.106
2.0,4.0,-2.0,-2.0,0.111
14.5,29.0,-0.3,-0.3,0.111
9.6,19.2,-3.8,-3.8,0.111
1.4,2.8,-2.5,-2.5,0.108
5.5,11.0,0.5,0.5,0.103
-0.1,-0.2,-3.5,-3.5,0.124
10.3,20.6,-3.3,-3.3,0.111
13.2,26.4,-1.3,-1.3,0.09
2.7,5.4,-1.5,-1.5,0.113
-0.7,-1.4,-4.0,-4.0,0.168
13.8,27.6,-0.8,-0.8,0.111
11.1,22.2,-2.8,-2.8,0.09
11.8,23.6,-2.3,-2.3,0.09
3.5,7.0,-1.0,-1.0,0.105
12.5,25.0,-1.8,-1.8,0.09
0.7,1.4,-3.0,-3.0,0.097
4.9,9.8,0.0,0.0,0.096
15.3,30.6,0.2,0.2,0.09
2.1,4.2,-2.0,-2.0,0.121
4.2,8.4,-0.5,-0.5,0.112
16.0,32.0,0.7,0.7,0.09
5.6,11.2,0.5,0.5,0.102
14.6,29.2,-0.3,-0.3,0.09
9.7,19.4,-3.8,-3.8,0.09
1.5,3.0,-2.5,-2.5,0.103
0.0,0.0,-3.5,-3.5,0.135
10.4,20.8,-3.3,-3.3,0.09
13.3,26.6,-1.3,-1.3,0.089
2.8,5.6,-1.5,-1.5,0.119
13.9,27.8,-0.8,-0.8,0.09
-0.6,-1.2,-4.0,-4.0,0.144
3.6,7.2,-1.0,-1.0,0.098
11.2,22.4,-2.8,-2.8,0.089
5.0,10.0,0.0,0.0,0.095
11.9,23.8,-2.3,-2.3,0.089
12.6,25.2,-1.8,-1.8,0.089
0.8,1.6,-3.0,-3.0,0.122
15.4,30.8,0.2,0.2,0.089
2.2,4.4,-2.0,-2.0,0.103
-4.0,-8.0,0.8,0.8,0.177
4.3,8.6,-0.5,-0.5,0.099
5.7,11.4,0.5,0.5,0.106
14.7,29.4,-0.3,-0.3,0.089
1.6,3.2,-2.5,-2.5,0.105
10.5,21.0,-3.3,-3.3,0.089
13.4,26.8,-1.3,-1.3,0.087
0.1,0.2,-3.5,-3.5,0.13
9.8,19.6,-3.8,-3.8,0.089
2.9,5.8,-1.5,-1.5,0.104
14.0,28.0,-0.8,-0.8,0.089
3.7,7.4,-1.0,-1.0,0.105
-0.5,-1.0,-4.0,-4.0,0.148
11.3,22.6,-2.8,-2.8,0.087
12.0,24.0,-2.3,-2.3,0.087
5.1,10.2,0.0,0.0,0.099
12.7,25.4,-1.8,-1.8,0.087
0.9,1.8,-3.0,-3.0,0.107
-3.9,-7.8,0.8,0.8,0.182
15.5,31.0,0.2,0.2,0.087
2.3,4.6,-2.0,-2.0,0.101
4.4,8.8,-0.5,-0.5,0.095
5.8,11.6,0.5,0.5,0.103
14.8,29.6,-0.3,-0.3,0.087
1.7,3.4,-2.5,-2.5,0.13
10.6,21.2,-3.3,-3.3,0.087
13.5,27.0,-1.3,-1.3,0.104
3.0,6.0,-1.5,-1.5,0.103
9.9,19.8,-3.8,-3.8,0.087
0.2,0.4,-3.5,-3.5,0.116
3.8,7.6,-1.0,-1.0,0.092
14.1,28.2,-0.8,-0.8,0.087
-0.4,-0.8,-4.0,-4.0,0.135
12.1,24.2,-2.3,-2.3,0.104
5.2,10.4,0.0,0.0,0.093
11.4,22.8,-2.8,-2.8,0.104
-3.8,-7.6,0.8,0.8,0.229
1.0,2.0,-3.0,-3.0,0.105
12.8,25.6,-1.8,-1.8,0.104
2.4,4.8,-2.0,-2.0,0.098
15.6,31.2,0.2,0.2,0.104
4.5,9.0,-0.5,-0.5,0.093
13.6,27.2,-1.3,-1.3,0.088
10.7,21.4,-3.3,-3.3,0.104
5.9,11.8,0.5,0.5,0.105
14.9,29.8,-0.3,-0.3,0.104
1.8,3.6,-2.5,-2.5,0.103
3.1,6.2,-1.5,-1.5,0.102
10.0,20.0,-3.8,-3.8,0.104
0.3,0.6,-3.5,-3.5,0.104
3.9,7.8,-1.0,-1.0,0.096
14.2,28.4,-0.8,-0.8,0.104
12.2,24.4,-2.3,-2.3,0.088
-0.3,-0.6,-4.0,-4.0,0.111
5.3,10.6,0.0,0.0,0.104
11.5,23.0,-2.8,-2.8,0.088
-3.7,-7.4,0.8,0.8,0.234
2.5,5.0,-2.0,-2.0,0.101
1.1,2.2,-3.0,-3.0,0.103
15.7,31.4,0.2,0.2,0.088
12.9,25.8,-1.8,-1.8,0.088
4.6,9.2,-0.5,-0.5,0.108
10.8,21.6,-3.3,-3.3,0.088
6.0,12.0,0.5,0.5,0.109
13.7,27.4,-1.3,-1.3,0.117
15.0,30.0,-0.3,-0.3,0.088
1.9,3.8,-2.5,-2.5,0.111
10.1,20.2,-3.8,-3.8,0.088
3.2,6.4,-1.5,-1.5,0.091
0.4,0.8,-3.5,-3.5,0.117
4.0,8.0,-1.0,-1.0,0.089
14.3,28.6,-0.8,-0.8,0.088
-0.2,-0.4,-4.0,-4.0,0.113
5.4,10.8,0.0,0.0,0.081
12.3,24.6,-2.3,-2.3,0.117
-3.6,-7.2,0.8,0.8,0.23
11.6,23.2,-2.8,-2.8,0.117
2.6,5.2,-2.0,-2.0,0.117
1.2,2.4,-3.0,-3.0,0.112
15.8,31.6,0.2,0.2,0.117
13.0,26.0,-1.8,-1.8,0.117
4.7,9.4,-0.5,-0.5,0.117
10.9,21.8,-3.3,-3.3,0.117
6.1,12.2,0.5,0.5,0.085
13.8,27.6,-1.3,-1.3,0.094
15.1,30.2,-0.3,-0.3,0.117
2.0,4.0,-2.5,-2.5,0.094
3.3,6.6,-1.5,-1.5,0.098
10.2,20.4,-3.8,-3.8,0.117
0.5,1.0,-3.5,-3.5,0.089
4.1,8.2,-1.0,-1.0,0.116
14.4,28.8,-0.8,-0.8,0.117
-0.1,-0.2,-4.0,-4.0,0.118
11.7,23.4,-2.8,-2.8,0.094
5.5,11.0,0.0,0.0,0.093
-3.5,-7.0,0.8,0.8,0.297
13.1,26.2,-1.8,-1.8,0.094
12.4,24.8,-2.3,-2.3,0.094
2.7,5.4,-2.0,-2.0,0.093
1.3,2.6,-3.0,-3.0,0.107
15.9,31.8,0.2,0.2,0.094
15.2,30.4,-0.3,-0.3,0.094
4.8,9.6,-0.5,-0.5,0.097
11.0,22.0,-3.3,-3.3,0.094
6.2,12.4,0.5,0.5,0.095
13.9,27.8,-1.3,-1.3,0.085
3.4,6.8,-1.5,-1.5,0.106
2.1,4.2,-2.5,-2.5,0.106
4.2,8.4,-1.0,-1.0,0.072
0.6,1.2,-3.5,-3.5,0.099
10.3,20.6,-3.8,-3.8,0.094
0.0,0.0,-4.0,-4.0,0.105
-3.4,-6.8,0.8,0.8,0.314
14.5,29.0,-0.8,-0.8,0.094
11.8,23.6,-2.8,-2.8,0.085
5.6,11.2,0.0,0.0,0.103
13.2,26.4,-1.8,-1.8,0.085
12.5,25.0,-2.3,-2.3,0.085
16.0,32.0,0.2,0.2,0.085
2.8,5.6,-2.0,-2.0,0.086
1.4,2.8,-3.0,-3.0,0.093
15.3,30.6,-0.3,-0.3,0.085
4.9,9.8,-0.5,-0.5,0.087
11.1,22.2,-3.3,-3.3,0.085
6.3,12.6,0.5,0.5,0.094
2.2,4.4,-2.5,-2.5,0.104
4.3,8.6,-1.0,-1.0,0.087
3.5,7.0,-1.5,-1.5,0.09
14.0,28.0,-1.3,-1.3,0.102
0.7,1.4,-3.5,-3.5,0.106
10.4,20.8,-3.8,-3.8,0.085
0.1,0.2,-4.0,-4.0,0.093
-3.3,-6.6,0.8,0.8,0.33
14.6,29.2,-0.8,-0.8,0.085
5.7,11.4,0.0,0.0,0.088
-4.0,-8.0,0.3,0.3,0.269
11.9,23.8,-2.8,-2.8,0.102
13.3,26.6,-1.8,-1.8,0.102
2.9,5.8,-2.0,-2.0,0.096
12.6,25.2,-2.3,-2.3,0.102
1.5,3.0,-3.0,-3.0,0.078
15.4,30.8,-0.3,-0.3,0.102
6.4,12.8,0.5,0.5,0.106
5.0,10.0,-0.5,-0.5,0.085
14.1,28.2,-1.3,-1.3,0.091
11.2,22.4,-3.3,-3.3,0.102
2.3,4.6,-2.5,-2.5,0.106
4.4,8.8,-1.0,-1.0,0.088
3.6,7.2,-1.5,-1.5,0.086
0.8,1.6,-3.5,-3.5,0.091
-3.2,-6.4,0.8,0.8,0.383
10.5,21.0,-3.8,-3.8,0.102
0.2,0.4,-4.0,-4.0,0.105
14.7,29.4,-0.8,-0.8,0.102
-3.9,-7.8,0.3,0.3,0.313
12.0,24.0,-2.8,-2.8,0.091
5.8,11.6,0.0,0.0,0.088
13.4,26.8,-1.8,-1.8,0.091
1.6,3.2,-3.0,-3.0,0.094
12.7,25.4,-2.3,-2.3,0.091
3.0,6.0,-2.0,-2.0,0.095
15.5,31.0,-0.3,-0.3,0.091
6.5,13.0,0.5,0.5,0.093
5.1,10.2,-0.5,-0.5,0.09
4.5,9.0,-1.0,-1.0,0.104
11.3,22.6,-3.3,-3.3,0.091
2.4,4.8,-2.5,-2.5,0.086
14.2,28.4,-1.3,-1.3,0.101
0.9,1.8,-3.5,-3.5,0.107
3.7,7.4,-1.5,-1.5,0.096
-3.1,-6.2,0.8,0.8,0.426
0.3,0.6,-4.0,-4.0,0.095
10.6,21.2,-3.8,-3.8,0.091
-3.8,-7.6,0.3,0.3,0.329
14.8,29.6,-0.8,-0.8,0.091
13.5,27.0,-1.8,-1.8,0.101
12.1,24.2,-2.8,-2.8,0.101
5.9,11.8,0.0,0.0,0.106
12.8,25.6,-2.3,-2.3,0.101
1.7,3.4,-3.0,-3.0,0.106
3.1,6.2,-2.0,-2.0,0.104
6.6,13.2,0.5,0.5,0.107
15.6,31.2,-0.3,-0.3,0.101
5.2,10.4,-0.5,-0.5,0.089
4.6,9.2,-1.0,-1.0,0.109
11.4,22.8,-3.3,-3.3,0.101
14.3,28.6,-1.3,-1.3,0.081
1.0,2.0,-3.5,-3.5,0.107
2.5,5.0,-2.5,-2.5,0.121
3.8,7.6,-1.5,-1.5,0.116
-3.0,-6.0,0.8,0.8,0.436
0.4,0.8,-4.0,-4.0,0.105
-3.7,-7.4,0.3,0.3,0.379
10.7,21.4,-3.8,-3.8,0.101
13.6,27.2,-1.8,-1.8,0.081
12.2,24.4,-2.8,-2.8,0.081
14.9,29.8,-0.8,-0.8,0.101
6.0,12.0,0.0,0.0,0.106
1.8,3.6,-3.0,-3.0,0.12
12.9,25.8,-2.3,-2.3,0.081
3.2,6.4,-2.0,-2.0,0.12
6.7,13.4,0.5,0.5,0.106
15.7,31.4,-0.3,-0.3,0.081
1.1,2.2,-3.5,-3.5,0.112
5.3,10.6,-0.5,-0.5,0.103
11.5,23.0,-3.3,-3.3,0.081
4.7,9.4,-1.0,-1.0,0.094
2.6,5.2,-2.5,-2.5,0.106
14.4,28.8,-1.3,-1.3,0.101
-2.9,-5.8,0.8,0.8,0.488
3.9,7.8,-1.5,-1.5,0.112
-3.6,-7.2,0.3,0.3,0.414
10.8,21.6,-3.8,-3.8,0.081
13.7,27.4,-1.8,-1.8,0.101
12.3,24.6,-2.8,-2.8,0.101
0.5,1.0,-4.0,-4.0,0.118
6.1,12.2,0.0,0.0,0.095
15.0,30.0,-0.8,-0.8,0.081
13.0,26.0,-2.3,-2.3,0.101
1.9,3.8,-3.0,-3.0,0.086
3.3,6.6,-2.0,-2.0,0.099
6.8,13.6,0.5,0.5,0.095
5.4,10.8,-0.5,-0.5,0.096
15.8,31.6,-0.3,-0.3,0.101
1.2,2.4,-3.5,-3.5,0.132
11.6,23.2,-3.3,-3.3,0.101
4.8,9.6,-1.0,-1.0,0.098
2.7,5.4,-2.5,-2.5,0.096
-2.8,-5.6,0.8,0.8,0.53
4.0,8.0,-1.5,-1.5,0.099
14.5,29.0,-1.3,-1.3,0.097
-3.5,-7.0,0.3,0.3,0.421
0.6,1.2,-4.0,-4.0,0.11
12.4,24.8,-2.8,-2.8,0.097
10.9,21.8,-3.8,-3.8,0.101
13.8,27.6,-1.8,-1.8,0.097
6.2,12.4,0.0,0.0,0.097
13.1,26.2,-2.3,-2.3,0.097
2.0,4.0,-3.0,-3.0,0.101
15.1,30.2,-0.8,-0.8,0.101
3.4,6.8,-2.0,-2.0,0.095
5.5,11.0,-0.5,-0.5,0.097
6.9,13.8,0.5,0.5,0.097
15.9,31.8,-0.3,-0.3,0.097
1.3,2.6,-3.5,-3.5,0.081
-2.7,-5.4,0.8,0.8,0.545
4.9,9.8,-1.0,-1.0,0.093
2.8,5.6,-2.5,-2.5,0.074
14.6,29.2,-1.3,-1.3,0.097
4.1,8.2,-1.5,-1.5,0.108
11.7,23.4,-3.3,-3.3,0.097
-3.4,-6.8,0.3,0.3,0.504
11.0,22.0,-3.8,-3.8,0.097
13.9,27.8,-1.8,-1.8,0.097
12.5,25.0,-2.8,-2.8,0.097
0.7,1.4,-4.0,-4.0,0.109
6.3,12.6,0.0,0.0,0.094
13.2,26.4,-2.3,-2.3,0.097
2.1,4.2,-3.0,-3.0,0.11
15.2,30.4,-0.8,-0.8,0.097
3.5,7.0,-2.0,-2.0,0.104
16.0,32.0,-0.3,-0.3,0.097
5.6,11.2,-0.5,-0.5,0.093
7.0,14.0,0.5,0.5,0.096
-2.6,-5.2,0.8,0.8,0.58
1.4,2.8,-3.5,-3.5,0.093
2.9,5.8,-2.5,-2.5,0.107
11.8,23.6,-3.3,-3.3,0.097
-3.3,-6.6,0.3,0.3,0.517
5.0,10.0,-1.0,-1.0,0.103
14.7,29.4,-1.3,-1.3,0.101
11.1,22.2,-3.8,-3.8,0.097
4.2,8.4,-1.5,-1.5,0.073
12.6,25.2,-2.8,-2.8,0.101
14.0,28.0,-1.8,-1.8,0.101
6.4,12.8,0.0,0.0,0.101
0.8,1.6,-4.0,-4.0,0.116
2.2,4.4,-3.0,-3.0,0.093
13.3,26.6,-2.3,-2.3,0.101
15.3,30.6,-0.8,-0.8,0.097
3.6,7.2,-2.0,-2.0,0.103
-4.0,-8.0,-0.2,-0.2,0.467
5.7,11.4,-0.5,-0.5,0.101
-2.5,-5.0,0.8,0.8,0.643
7.1,14.2,0.5,0.5,0.101
-3.2,-6.4,0.3,0.3,0.54
1.5,3.0,-3.5,-3.5,0.117
5.1,10.2,-1.0,-1.0,0.099
3.0,6.0,-2.5,-2.5,0.112
11.9,23.8,-3.3,-3.3,0.101
14.8,29.6,-1.3,-1.3,0.099
4.3,8.6,-1.5,-1.5,0.085
11.2,22.4,-3.8,-3.8,0.101
12.7,25.4,-2.8,-2.8,0.099
14.1,28.2,-1.8,-1.8,0.099
6.5,13.0,0.0,0.0,0.099
2.3,4.6,-3.0,-3.0,0.093
0.9,1.8,-4.0,-4.0,0.086
13.4,26.8,-2.3,-2.3,0.099
15.4,30.8,-0.8,-0.8,0.101
-3.9,-7.8,-0.2,-0.2,0.482
3.7,7.4,-2.0,-2.0,0.103
-2.4,-4.8,0.8,0.8,0.683
-3.1,-6.2,0.3,0.3,0.583
5.8,11.6,-0.5,-0.5,0.1
7.2,14.4,0.5,0.5,0.099
1.6,3.2,-3.5,-3.5,0.113
12.0,24.0,-3.3,-3.3,0.099
5.2,10.4,-1.0,-1.0,0.098
3.1,6.2,-2.5,-2.5,0.103
14.9,29.8,-1.3,-1.3,0.089
4.4,8.8,-1.5,-1.5,0.099
11.3,22.6,-3.8,-3.8,0.099
14.2,28.4,-1.8,-1.8,0.089
12.8,25.6,-2.8,-2.8,0.089
6.6,13.2,0.0,0.0,0.09
1.0,2.0,-4.0,-4.0,0.105
2.4,4.8,-3.0,-3.0,0.122
13.5,27.0,-2.3,-2.3,0.089
-3.8,-7.6,-0.2,-0.2,0.534
15.5,31.0,-0.8,-0.8,0.099
3.8,7.6,-2.0,-2.0,0.086
-3.0,-6.0,0.3,0.3,0.671
-2.3,-4.6,0.8,0.8,0.687
7.3,14.6,0.5,0.5,0.089
5.9,11.8,-0.5,-0.5,0.09
1.7,3.4,-3.5,-3.5,0.112
5.3,10.6,-1.0,-1.0,0.109
12.1,24.2,-3.3,-3.3,0.089
15.0,30.0,-1.3,-1.3,0.117
3.2,6.4,-2.5,-2.5,0.108
11.4,22.8,-3.8,-3.8,0.089
4.5,9.0,-1.5,-1.5,0.095
14.3,28.6,-1.8,-1.8,0.117
12.9,25.8,-2.8,-2.8,0.117
6.7,13.4,0.0,0.0,0.117
13.6,27.2,-2.3,-2.3,0.117
2.5,5.0,-3.0,-3.0,0.095
1.1,2.2,-4.0,-4.0,0.095
-3.7,-7.4,-0.2,-0.2,0.539
15.6,31.2,-0.8,-0.8,0.089
3.9,7.8,-2.0,-2.0,0.104
-2.9,-5.8,0.3,0.3,0.67
7.4,14.8,0.5,0.5,0.116
-2.2,-4.4,0.8,0.8,0.695
6.0,12.0,-0.5,-0.5,0.115
12.2,24.4,-3.3,-3.3,0.117
1.8,3.6,-3.5,-3.5,0.108
5.4,10.8,-1.0,-1.0,0.094
11.5,23.0,-3.8,-3.8,0.117
15.1,30.2,-1.3,-1.3,0.099
3.3,6.6,-2.5,-2.5,0.098
14.4,28.8,-1.8,-1.8,0.099
4.6,9.2,-1.5,-1.5,0.102
6.8,13.6,0.0,0.0,0.1
13.0,26.0,-2.8,-2.8,0.099
13.7,27.4,-2.3,-2.3,0.099
2.6,5.2,-3.0,-3.0,0.107
-3.6,-7.2,-0.2,-0.2,0.601
1.2,2.4,-4.0,-4.0,0.093
15.7,31.4,-0.8,-0.8,0.117
7.5,15.0,0.5,0.5,0.1
-2.1,-4.2,0.8,0.8,0.78
-2.8,-5.6,0.3,0.3,0.696
4.0,8.0,-2.0,-2.0,0.102
6.1,12.2,-0.5,-0.5,0.101
1.9,3.8,-3.5,-3.5,0.106
12.3,24.6,-3.3,-3.3,0.099
5.5,11.0,-1.0,-1.0,0.101
4.7,9.4,-1.5,-1.5,0.113
11.6,23.2,-3.8,-3.8,0.099
15.2,30.4,-1.3,-1.3,0.117
3.4,6.8,-2.5,-2.5,0.105
14.5,29.0,-1.8,-1.8,0.117
13.1,26.2,-2.8,-2.8,0.117
6.9,13.8,0.0,0.0,0.116
13.8,27.6,-2.3,-2.3,0.117
-3.5,-7.0,-0.2,-0.2,0.625
2.7,5.4,-3.0,-3.0,0.105
1.3,2.6,-4.0,-4.0,0.103
15.8,31.6,-0.8,-0.8,0.099
-2.7,-5.4,0.3,0.3,0.739
-2.0,-4.0,0.8,0.8,0.736
4.1,8.2,-2.0,-2.0,0.117
7.6,15.2,0.5,0.5,0.117
6.2,12.4,-0.5,-0.5,0.117
11.7,23.4,-3.8,-3.8,0.117
2.0,4.0,-3.5,-3.5,0.108
12.4,24.8,-3.3,-3.3,0.117
5.6,11.2,-1.0,-1.0,0.097
4.8,9.6,-1.5,-1.5,0.111
15.3,30.6,-1.3,-1.3,0.094
3.5,7.0,-2.5,-2.5,0.096
13.2,26.4,-2.8,-2.8,0.094
14.6,29.2,-1.8,-1.8,0.094
7.0,14.0,0.0,0.0,0.094
-3.4,-6.8,-0.2,-0.2,0.659
13.9,27.8,-2.3,-2.3,0.094
1.4,2.8,-4.0,-4.0,0.092
2.8,5.6,-3.0,-3.0,0.116
15.9,31.8,-0.8,-0.8,0.117
-2.6,-5.2,0.3,0.3,0.727
-1.9,-3.8,0.8,0.8,0.782
4.2,8.4,-2.0,-2.0,0.093
6.3,12.6,-0.5,-0.5,0.093
7.7,15.4,0.5,0.5,0.094
11.8,23.6,-3.8,-3.8,0.094
2.1,4.2,-3.5,-3.5,0.1
12.5,25.0,-3.3,-3.3,0.094
15.4,30.8,-1.3,-1.3,0.105
3.6,7.2,-2.5,-2.5,0.091
4.9,9.8,-1.5,-1.5,0.093
14.7,29.4,-1.8,-1.8,0.105
13.3,26.6,-2.8,-2.8,0.105
5.7,11.4,-1.0,-1.0,0.105
-3.3,-6.6,-0.2,-0.2,0.713
7.1,14.2,0.0,0.0,0.105
14.0,28.0,-2.3,-2.3,0.105
1.5,3.0,-4.0,-4.0,0.114
16.0,32.0,-0.8,-0.8,0.094
2.9,5.8,-3.0,-3.0,0.102
-2.5,-5.0,0.3,0.3,0.77
-1.8,-3.6,0.8,0.8,0.833
7.8,15.6,0.5,0.5,0.105
6.4,12.8,-0.5,-0.5,0.105
4.3,8.6,-2.0,-2.0,0.105
2.2,4.4,-3.5,-3.5,0.088
11.9,23.8,-3.8,-3.8,0.105
13.4,26.8,-2.8,-2.8,0.11
12.6,25.2,-3.3,-3.3,0.105
15.5,31.0,-1.3,-1.3,0.11
5.0,10.0,-1.5,-1.5,0.105
3.7,7.4,-2.5,-2.5,0.097
14.8,29.6,-1.8,-1.8,0.11
5.8,11.6,-1.0,-1.0,0.11
-3.2,-6.4,-0.2,-0.2,0.724
14.1,28.2,-2.3,-2.3,0.11
7.2,14.4,0.0,0.0,0.109
3.0,6.0,-3.0,-3.0,0.093
-4.0,-8.0,-0.7,-0.7,0.634
1.6,3.2,-4.0,-4.0,0.091
-2.4,-4.8,0.3,0.3,0.783
7.9,15.8,0.5,0.5,0.11
-1.7,-3.4,0.8,0.8,0.811
6.5,13.0,-0.5,-0.5,0.109
4.4,8.8,-2.0,-2.0,0.109
2.3,4.6,-3.5,-3.5,0.112
13.5,27.0,-2.8,-2.8,0.095
15.6,31.2,-1.3,-1.3,0.095
12.0,24.0,-3.8,-3.8,0.11
12.7,25.4,-3.3,-3.3,0.11
5.1,10.2,-1.5,-1.5,0.109
-3.1,-6.2,-0.2,-0.2,0.744
14.9,29.8,-1.8,-1.8,0.095
3.8,7.6,-2.5,-2.5,0.09
5.9,11.8,-1.0,-1.0,0.095
7.3,14.6,0.0,0.0,0.095
14.2,28.4,-2.3,-2.3,0.095
-2.3,-4.6,0.3,0.3,0.812
1.7,3.4,-4.0,-4.0,0.098
-3.9,-7.8,-0.7,-0.7,0.649
3.1,6.2,-3.0,-3.0,0.088
-1.6,-3.2,0.8,0.8,0.825
8.0,16.0,0.5,0.5,0.095
6.6,13.2,-0.5,-0.5,0.096
2.4,4.8,-3.5,-3.5,0.104
4.5,9.0,-2.0,-2.0,0.096
15.7,31.4,-1.3,-1.3,0.097
13.6,27.2,-2.8,-2.8,0.097
12.1,24.2,-3.8,-3.8,0.095
15.0,30.0,-1.8,-1.8,0.097
-3.0,-6.0,-0.2,-0.2,0.773
12.8,25.6,-3.3,-3.3,0.095
5.2,10.4,-1.5,-1.5,0.096
7.4,14.8,0.0,0.0,0.097
3.9,7.8,-2.5,-2.5,0.098
14.3,28.6,-2.3,-2.3,0.097
6.0,12.0,-1.0,-1.0,0.097
-2.2,-4.4,0.3,0.3,0.806
-1.5,-3.0,0.8,0.8,0.845
-3.8,-7.6,-0.7,-0.7,0.686
1.8,3.6,-4.0,-4.0,0.102
3.2,6.4,-3.0,-3.0,0.101
8.1,16.2,0.5,0.5,0.097
6.7,13.4,-0.5,-0.5,0.097
2.5,5.0,-3.5,-3.5,0.088
4.6,9.2,-2.0,-2.0,0.097
15.8,31.6,-1.3,-1.3,0.103
15.1,30.2,-1.8,-1.8,0.103
12.2,24.4,-3.8,-3.8,0.097
13.7,27.4,-2.8,-2.8,0.103
-2.9,-5.8,-0.2,-0.2,0.79
5.3,10.6,-1.5,-1.5,0.097
12.9,25.8,-3.3,-3.3,0.097
14.4,28.8,-2.3,-2.3,0.103
4.0,8.0,-2.5,-2.5,0.091
-2.1,-4.2,0.3,0.3,0.843
7.5,15.0,0.0,0.0,0.103
6.1,12.2,-1.0,-1.0,0.103
-1.4,-2.8,0.8,0.8,0.842
-3.7,-7.4,-0.7,-0.7,0.726
1.9,3.8,-4.0,-4.0,0.101
3.3,6.6,-3.0,-3.0,0.092
8.2,16.4,0.5,0.5,0.103
6.8,13.6,-0.5,-0.5,0.103
2.6,5.2,-3.5,-3.5,0.083
15.9,31.8,-1.3,-1.3,0.101
4.7,9.4,-2.0,-2.0,0.103
13.8,27.6,-2.8,-2.8,0.101
15.2,30.4,-1.8,-1.8,0.101
-2.8,-5.6,-0.2,-0.2,0.821
5.4,10.8,-1.5,-1.5,0.103
12.3,24.6,-3.8,-3.8,0.103
13.0,26.0,-3.3,-3.3,0.103
4.1,8.2,-2.5,-2.5,0.109
-2.0,-4.0,0.3,0.3,0.84
14.5,29.0,-2.3,-2.3,0.101
7.6,15.2,0.0,0.0,0.101
-1.3,-2.6,0.8,0.8,0.842
6.2,12.4,-1.0,-1.0,0.101
-3.6,-7.2,-0.7,-0.7,0.752
3.4,6.8,-3.0,-3.0,0.108
2.0,4.0,-4.0,-4.0,0.098
8.3,16.6,0.5,0.5,0.101
6.9,13.8,-0.5,-0.5,0.101
2.7,5.4,-3.5,-3.5,0.102
4.8,9.6,-2.0,-2.0,0.101
16.0,32.0,-1.3,-1.3,0.099
13.9,27.8,-2.8,-2.8,0.099
15.3,30.6,-1.8,-1.8,0.099
-2.7,-5.4,-0.2,-0.2,0.825
5.5,11.0,-1.5,-1.5,0.101
12.4,24.8,-3.8,-3.8,0.101
-1.9,-3.8,0.3,0.3,0.847
4.2,8.4,-2.5,-2.5,0.098
13.1,26.2,-3.3,-3.3,0.101
-1.2,-2.4,0.8,0.8,0.894
7.7,15.4,0.0,0.0,0.099
6.3,12.6,-1.0,-1.0,0.099
14.6,29.2,-2.3,-2.3,0.099
-3.5,-7.0,-0.7,-0.7,0.791
3.5,7.0,-3.0,-3.0,0.099
2.1,4.2,-4.0,-4.0,0.097
8.4,16.8,0.5,0.5,0.099
7.0,14.0,-0.5,-0.5,0.098
2.8,5.6,-3.5,-3.5,0.12
14.0,28.0,-2.8,-2.8,0.101
4.9,9.8,-2.0,-2.0,0.098
-4.0,-8.0,-1.2,-1.2,0.762
-2.6,-5.2,-0.2,-0.2,0.841
15.4,30.8,-1.8,-1.8,0.101
12.5,25.0,-3.8,-3.8,0.099
-1.8,-3.6,0.3,0.3,0.874
5.6,11.2,-1.5,-1.5,0.098
4.3,8.6,-2.5,-2.5,0.102
13.2,26.4,-3.3,-3.3,0.099
-1.1,-2.2,0.8,0.8,0.884
6.4,12.8,-1.0,-1.0,0.101
-3.4,-6.8,-0.7,-0.7,0.784
7.8,15.6,0.0,0.0,0.101
14.7,29.4,-2.3,-2.3,0.101
3.6,7.2,-3.0,-3.0,0.102
2.2,4.4,-4.0,-4.0,0.102
8.5,17.0,0.5,0.5,0.101
7.1,14.2,-0.5,-0.5,0.101
2.9,5.8,-3.5,-3.5,0.092
14.1,28.2,-2.8,-2.8,0.098
-3.9,-7.8,-1.2,-1.2,0.806
-2.5,-5.0,-0.2,-0.2,0.878
5.0,10.0,-2.0,-2.0,0.101
15.5,31.0,-1.8,-1.8,0.098
-1.7,-3.4,0.3,0.3,0.883
12.6,25.2,-3.8,-3.8,0.101
5.7,11.4,-1.5,-1.5,0.101
4.4,8.8,-2.5,-2.5,0.099
13.3,26.6,-3.3,-3.3,0.101
-1.0,-2.0,0.8,0.8,0.882
7.9,15.8,0.0,0.0,0.099
6.5,13.0,-1.0,-1.0,0.098
-3.3,-6.6,-0.7,-0.7,0.824
