,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
51,0.0,5.0,1.1,6.1,0.44
52,0.0,5.0,1.2,6.2,0.436
53,0.0,5.0,1.3,6.3,0.417
54,0.0,5.0,1.4,6.4,0.377
55,0.0,5.0,1.5,6.5,0.385
56,0.0,5.0,1.6,6.6,0.39
57,0.0,5.0,1.7,6.7,0.355
58,0.0,5.0,1.8,6.8,0.344
59,0.0,5.0,1.9,6.9,0.301
60,0.0,5.0,2.0,7.0,0.304
61,0.0,5.0,2.1,7.1,0.317
62,0.0,5.0,2.2,7.2,0.308
63,0.0,5.0,2.3,7.3,0.264
64,0.0,5.0,2.4,7.4,0.281
65,0.0,5.0,2.5,7.5,0.273
66,0.0,5.0,2.6,7.6,0.262
67,0.0,5.0,2.7,7.7,0.251
68,0.0,5.0,2.8,7.8,0.259
69,0.0,5.0,2.9,7.9,0.252
70,0.0,5.0,3.0,8.0,0.245
